:START_ID,:END_ID,:TYPE,is_gang_crime,weight
VIC-VIC-FIR-BLR-2021-00082-001,FIR-BLR-2021-00082,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00082-002,FIR-BLR-2021-00082,VICTIM_IN,,1.0
FIR-MGL-2021-00043,STN-KA-MGL-0021,REGISTERED_AT,,1.0
FIR-MGL-2021-00043,OFF-0001002,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-MGL-2021-00043-000,FIR-MGL-2021-00043,VICTIM_IN,,1.0
FIR-VKT-2021-00028,STN-KA-VKT-0002,REGISTERED_AT,,1.0
CRM-0000207,FIR-VKT-2021-00028,COMMITTED,False,0.9
PHN-00003108,FIR-VKT-2021-00028,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-VKT-2021-00028-000,FIR-VKT-2021-00028,VICTIM_IN,,1.0
VIC-VIC-FIR-VKT-2021-00028-001,FIR-VKT-2021-00028,VICTIM_IN,,1.0
VIC-VIC-FIR-VKT-2021-00028-002,FIR-VKT-2021-00028,VICTIM_IN,,1.0
FIR-RBG-2021-00036,STN-KA-RBG-0023,REGISTERED_AT,,1.0
FIR-RBG-2021-00036,OFF-0003765,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-RBG-2021-00036-000,FIR-RBG-2021-00036,VICTIM_IN,,1.0
FIR-MGL-2021-00044,STN-KA-MGL-0017,REGISTERED_AT,,1.0
FIR-MGL-2021-00044,OFF-0000959,INVESTIGATED_BY,,1.0
CRM-0000028,FIR-MGL-2021-00044,COMMITTED,False,0.9
VEH-00000259,FIR-MGL-2021-00044,USED_VEHICLE_IN,,0.85
PHN-00000677,FIR-MGL-2021-00044,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-MGL-2021-00044-000,FIR-MGL-2021-00044,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00044-001,FIR-MGL-2021-00044,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00044-002,FIR-MGL-2021-00044,VICTIM_IN,,1.0
FIR-KLP-2021-00045,STN-KA-KLP-0024,REGISTERED_AT,,1.0
FIR-KLP-2021-00045,OFF-0001640,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-KLP-2021-00045-000,FIR-KLP-2021-00045,VICTIM_IN,,1.0
FIR-KLP-2021-00046,STN-KA-KLP-0000,REGISTERED_AT,,1.0
CRM-0000114,FIR-KLP-2021-00046,COMMITTED,False,0.9
PHN-00001267,FIR-KLP-2021-00046,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-KLP-2021-00046-000,FIR-KLP-2021-00046,VICTIM_IN,,1.0
FIR-HBL-2021-00023,STN-KA-HBL-0028,REGISTERED_AT,,1.0
CRM-0000029,FIR-HBL-2021-00023,COMMITTED,False,0.9
VIC-VIC-FIR-HBL-2021-00023-000,FIR-HBL-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00023-001,FIR-HBL-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00023-002,FIR-HBL-2021-00023,VICTIM_IN,,1.0
FIR-HBL-2021-00024,STN-KA-HBL-0016,REGISTERED_AT,,1.0
FIR-HBL-2021-00024,OFF-0001175,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-HBL-2021-00024-000,FIR-HBL-2021-00024,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00024-001,FIR-HBL-2021-00024,VICTIM_IN,,1.0
FIR-BLRR-2021-00044,STN-KA-BLR-R-0005,REGISTERED_AT,,1.0
FIR-BLRR-2021-00044,OFF-0000593,INVESTIGATED_BY,,1.0
CRM-0000006,FIR-BLRR-2021-00044,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00044,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00044,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00044-000,FIR-BLRR-2021-00044,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00044-001,FIR-BLRR-2021-00044,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00044-002,FIR-BLRR-2021-00044,VICTIM_IN,,1.0
FIR-BLR-2021-00083,STN-KA-BLR-0005,REGISTERED_AT,,1.0
FIR-BLR-2021-00083,OFF-0000056,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLR-2021-00083-000,FIR-BLR-2021-00083,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00083-001,FIR-BLR-2021-00083,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00083-002,FIR-BLR-2021-00083,VICTIM_IN,,1.0
FIR-BLRR-2021-00045,STN-KA-BLR-R-0014,REGISTERED_AT,,1.0
CRM-0000006,FIR-BLRR-2021-00045,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00045,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00045,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00045-000,FIR-BLRR-2021-00045,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00045-001,FIR-BLRR-2021-00045,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00045-002,FIR-BLRR-2021-00045,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00045-003,FIR-BLRR-2021-00045,VICTIM_IN,,1.0
FIR-CHB-2021-00003,STN-KA-CHB-0005,REGISTERED_AT,,1.0
FIR-CHB-2021-00003,OFF-0002895,INVESTIGATED_BY,,1.0
CRM-0000035,FIR-CHB-2021-00003,COMMITTED,True,0.9
CRM-0000006,FIR-CHB-2021-00003,ACCOMPLICE_IN,,0.8
PHN-00002192,FIR-CHB-2021-00003,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-CHB-2021-00003,COMMITTED,,0.8
VIC-VIC-FIR-CHB-2021-00003-000,FIR-CHB-2021-00003,VICTIM_IN,,1.0
VIC-VIC-FIR-CHB-2021-00003-001,FIR-CHB-2021-00003,VICTIM_IN,,1.0
FIR-BLRR-2021-00046,STN-KA-BLR-R-0009,REGISTERED_AT,,1.0
CRM-0000006,FIR-BLRR-2021-00046,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00046,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00046,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00046-000,FIR-BLRR-2021-00046,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00046-001,FIR-BLRR-2021-00046,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00046-002,FIR-BLRR-2021-00046,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00046-003,FIR-BLRR-2021-00046,VICTIM_IN,,1.0
FIR-BLR2-2021-00019,STN-KA-BLR2-0024,REGISTERED_AT,,1.0
FIR-BLR2-2021-00019,OFF-0003541,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLR2-2021-00019-000,FIR-BLR2-2021-00019,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00019-001,FIR-BLR2-2021-00019,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00019-002,FIR-BLR2-2021-00019,VICTIM_IN,,1.0
FIR-BLRR-2021-00047,STN-KA-BLR-R-0001,REGISTERED_AT,,1.0
FIR-BLRR-2021-00047,OFF-0000569,INVESTIGATED_BY,,1.0
CRM-0000006,FIR-BLRR-2021-00047,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00047,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00047,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00047-000,FIR-BLRR-2021-00047,VICTIM_IN,,1.0
FIR-CKM-2021-00001,STN-KA-CKM-0004,REGISTERED_AT,,1.0
VIC-VIC-FIR-CKM-2021-00001-000,FIR-CKM-2021-00001,VICTIM_IN,,1.0
VIC-VIC-FIR-CKM-2021-00001-001,FIR-CKM-2021-00001,VICTIM_IN,,1.0
FIR-BLR-2021-00084,STN-KA-BLR-0056,REGISTERED_AT,,1.0
FIR-BLR-2021-00084,OFF-0000538,INVESTIGATED_BY,,1.0
CRM-0000193,FIR-BLR-2021-00084,COMMITTED,False,0.9
PHN-00003571,FIR-BLR-2021-00084,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00084-000,FIR-BLR-2021-00084,VICTIM_IN,,1.0
FIR-BLRR-2021-00048,STN-KA-BLR-R-0005,REGISTERED_AT,,1.0
FIR-BLRR-2021-00048,OFF-0000595,INVESTIGATED_BY,,1.0
CRM-0000006,FIR-BLRR-2021-00048,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00048,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00048,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00048-000,FIR-BLRR-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00048-001,FIR-BLRR-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00048-002,FIR-BLRR-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00048-003,FIR-BLRR-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00048-004,FIR-BLRR-2021-00048,VICTIM_IN,,1.0
FIR-BLR-2021-00085,STN-KA-BLR-0008,REGISTERED_AT,,1.0
CRM-0000168,FIR-BLR-2021-00085,COMMITTED,False,0.9
VIC-VIC-FIR-BLR-2021-00085-000,FIR-BLR-2021-00085,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00085-001,FIR-BLR-2021-00085,VICTIM_IN,,1.0
FIR-BLRR-2021-00049,STN-KA-BLR-R-0007,REGISTERED_AT,,1.0
FIR-BLRR-2021-00049,OFF-0000601,INVESTIGATED_BY,,1.0
CRM-0000006,FIR-BLRR-2021-00049,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00049,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00049,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00049-000,FIR-BLRR-2021-00049,VICTIM_IN,,1.0
FIR-KLP-2021-00047,STN-KA-KLP-0024,REGISTERED_AT,,1.0
FIR-KLP-2021-00047,OFF-0001640,INVESTIGATED_BY,,1.0
CRM-0000228,FIR-KLP-2021-00047,COMMITTED,True,0.9
PHN-00004130,FIR-KLP-2021-00047,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-KLP-2021-00047,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00047-000,FIR-KLP-2021-00047,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00047-001,FIR-KLP-2021-00047,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00047-002,FIR-KLP-2021-00047,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00047-003,FIR-KLP-2021-00047,VICTIM_IN,,1.0
FIR-BLRR-2021-00050,STN-KA-BLR-R-0008,REGISTERED_AT,,1.0
CRM-0000006,FIR-BLRR-2021-00050,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00050,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00050,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00050-000,FIR-BLRR-2021-00050,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00050-001,FIR-BLRR-2021-00050,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00050-002,FIR-BLRR-2021-00050,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00050-003,FIR-BLRR-2021-00050,VICTIM_IN,,1.0
FIR-RBG-2021-00037,STN-KA-RBG-0022,REGISTERED_AT,,1.0
FIR-RBG-2021-00037,OFF-0003759,INVESTIGATED_BY,,1.0
CRM-0000080,FIR-RBG-2021-00037,COMMITTED,False,0.9
VEH-00000221,FIR-RBG-2021-00037,USED_VEHICLE_IN,,0.85
PHN-00000553,FIR-RBG-2021-00037,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-RBG-2021-00037-000,FIR-RBG-2021-00037,VICTIM_IN,,1.0
FIR-VKT-2021-00029,STN-KA-VKT-0008,REGISTERED_AT,,1.0
FIR-VKT-2021-00029,OFF-0003248,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-VKT-2021-00029-000,FIR-VKT-2021-00029,VICTIM_IN,,1.0
VIC-VIC-FIR-VKT-2021-00029-001,FIR-VKT-2021-00029,VICTIM_IN,,1.0
FIR-RBG-2021-00038,STN-KA-RBG-0023,REGISTERED_AT,,1.0
FIR-RBG-2021-00038,OFF-0003765,INVESTIGATED_BY,,1.0
CRM-0000081,FIR-RBG-2021-00038,COMMITTED,True,0.9
CRM-0000180,FIR-RBG-2021-00038,ACCOMPLICE_IN,,0.8
GANG-0002,FIR-RBG-2021-00038,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00038-000,FIR-RBG-2021-00038,VICTIM_IN,,1.0
FIR-BLRR-2021-00051,STN-KA-BLR-R-0010,REGISTERED_AT,,1.0
FIR-BLRR-2021-00051,OFF-0000619,INVESTIGATED_BY,,1.0
CRM-0000006,FIR-BLRR-2021-00051,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00051,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00051,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00051-000,FIR-BLRR-2021-00051,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00051-001,FIR-BLRR-2021-00051,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00051-002,FIR-BLRR-2021-00051,VICTIM_IN,,1.0
FIR-HBL-2021-00025,STN-KA-HBL-0013,REGISTERED_AT,,1.0
FIR-HBL-2021-00025,OFF-0001158,INVESTIGATED_BY,,1.0
CRM-0000023,FIR-HBL-2021-00025,COMMITTED,True,0.9
PHN-00000160,FIR-HBL-2021-00025,PHONE_LINKED_TO,,0.75
GANG-0002,FIR-HBL-2021-00025,COMMITTED,,0.8
VIC-VIC-FIR-HBL-2021-00025-000,FIR-HBL-2021-00025,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00025-001,FIR-HBL-2021-00025,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00025-002,FIR-HBL-2021-00025,VICTIM_IN,,1.0
FIR-BLRR-2021-00052,STN-KA-BLR-R-0008,REGISTERED_AT,,1.0
CRM-0000006,FIR-BLRR-2021-00052,COMMITTED,True,0.9
PHN-00003689,FIR-BLRR-2021-00052,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLRR-2021-00052,COMMITTED,,0.8
VIC-VIC-FIR-BLRR-2021-00052-000,FIR-BLRR-2021-00052,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00052-001,FIR-BLRR-2021-00052,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00052-002,FIR-BLRR-2021-00052,VICTIM_IN,,1.0
FIR-HBL-2021-00026,STN-KA-HBL-0016,REGISTERED_AT,,1.0
FIR-HBL-2021-00026,OFF-0001170,INVESTIGATED_BY,,1.0
CRM-0000063,FIR-HBL-2021-00026,COMMITTED,False,0.9
VEH-00000496,FIR-HBL-2021-00026,USED_VEHICLE_IN,,0.85
PHN-00001253,FIR-HBL-2021-00026,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-HBL-2021-00026-000,FIR-HBL-2021-00026,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00026-001,FIR-HBL-2021-00026,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00026-002,FIR-HBL-2021-00026,VICTIM_IN,,1.0
FIR-HBL-2021-00027,STN-KA-HBL-0016,REGISTERED_AT,,1.0
FIR-HBL-2021-00027,OFF-0001170,INVESTIGATED_BY,,1.0
CRM-0000081,FIR-HBL-2021-00027,COMMITTED,True,0.9
GANG-0002,FIR-HBL-2021-00027,COMMITTED,,0.8
VIC-VIC-FIR-HBL-2021-00027-000,FIR-HBL-2021-00027,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00027-001,FIR-HBL-2021-00027,VICTIM_IN,,1.0
VIC-VIC-FIR-HBL-2021-00027-002,FIR-HBL-2021-00027,VICTIM_IN,,1.0
FIR-RCR-2021-00023,STN-KA-RCR-0013,REGISTERED_AT,,1.0
FIR-RCR-2021-00023,OFF-0002015,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-RCR-2021-00023-000,FIR-RCR-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-RCR-2021-00023-001,FIR-RCR-2021-00023,VICTIM_IN,,1.0
FIR-MGL-2021-00045,STN-KA-MGL-0019,REGISTERED_AT,,1.0
FIR-MGL-2021-00045,OFF-0000973,INVESTIGATED_BY,,1.0
CRM-0000176,FIR-MGL-2021-00045,COMMITTED,False,0.9
PHN-00004113,FIR-MGL-2021-00045,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-MGL-2021-00045-000,FIR-MGL-2021-00045,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00045-001,FIR-MGL-2021-00045,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00045-002,FIR-MGL-2021-00045,VICTIM_IN,,1.0
FIR-KLP-2021-00048,STN-KA-KLP-0001,REGISTERED_AT,,1.0
FIR-KLP-2021-00048,OFF-0001457,INVESTIGATED_BY,,1.0
CRM-0000130,FIR-KLP-2021-00048,COMMITTED,False,0.9
PHN-00002427,FIR-KLP-2021-00048,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-KLP-2021-00048-000,FIR-KLP-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00048-001,FIR-KLP-2021-00048,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00048-002,FIR-KLP-2021-00048,VICTIM_IN,,1.0
FIR-BLR-2021-00086,STN-KA-BLR-0042,REGISTERED_AT,,1.0
FIR-BLR-2021-00086,OFF-0000404,INVESTIGATED_BY,,1.0
CRM-0000221,FIR-BLR-2021-00086,COMMITTED,False,0.9
PHN-00000347,FIR-BLR-2021-00086,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00086-000,FIR-BLR-2021-00086,VICTIM_IN,,1.0
FIR-BLR-2021-00087,STN-KA-BLR-0005,REGISTERED_AT,,1.0
FIR-BLR-2021-00087,OFF-0000055,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLR-2021-00087-000,FIR-BLR-2021-00087,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00087-001,FIR-BLR-2021-00087,VICTIM_IN,,1.0
FIR-HBL-2021-00028,STN-KA-HBL-0022,REGISTERED_AT,,1.0
FIR-HBL-2021-00028,OFF-0001208,INVESTIGATED_BY,,1.0
CRM-0000169,FIR-HBL-2021-00028,COMMITTED,False,0.9
PHN-00000335,FIR-HBL-2021-00028,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-HBL-2021-00028-000,FIR-HBL-2021-00028,VICTIM_IN,,1.0
FIR-UDR-2021-00041,STN-KA-UDR-0015,REGISTERED_AT,,1.0
FIR-UDR-2021-00041,OFF-0002561,INVESTIGATED_BY,,1.0
CRM-0000234,FIR-UDR-2021-00041,COMMITTED,True,0.9
CRM-0000074,FIR-UDR-2021-00041,ACCOMPLICE_IN,,0.8
PHN-00002519,FIR-UDR-2021-00041,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-UDR-2021-00041,COMMITTED,,0.8
VIC-VIC-FIR-UDR-2021-00041-000,FIR-UDR-2021-00041,VICTIM_IN,,1.0
VIC-VIC-FIR-UDR-2021-00041-001,FIR-UDR-2021-00041,VICTIM_IN,,1.0
VIC-VIC-FIR-UDR-2021-00041-002,FIR-UDR-2021-00041,VICTIM_IN,,1.0
FIR-UDR-2021-00042,STN-KA-UDR-0010,REGISTERED_AT,,1.0
FIR-UDR-2021-00042,OFF-0002506,INVESTIGATED_BY,,1.0
CRM-0000107,FIR-UDR-2021-00042,COMMITTED,False,0.9
PHN-00000090,FIR-UDR-2021-00042,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-UDR-2021-00042-000,FIR-UDR-2021-00042,VICTIM_IN,,1.0
VIC-VIC-FIR-UDR-2021-00042-001,FIR-UDR-2021-00042,VICTIM_IN,,1.0
FIR-BLR2-2021-00020,STN-KA-BLR2-0000,REGISTERED_AT,,1.0
FIR-BLR2-2021-00020,OFF-0003387,INVESTIGATED_BY,,1.0
CRM-0000052,FIR-BLR2-2021-00020,COMMITTED,True,0.9
CRM-0000006,FIR-BLR2-2021-00020,ACCOMPLICE_IN,,0.8
CRM-0000014,FIR-BLR2-2021-00020,ACCOMPLICE_IN,,0.8
PHN-00003775,FIR-BLR2-2021-00020,PHONE_LINKED_TO,,0.75
GANG-0003,FIR-BLR2-2021-00020,COMMITTED,,0.8
VIC-VIC-FIR-BLR2-2021-00020-000,FIR-BLR2-2021-00020,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00020-001,FIR-BLR2-2021-00020,VICTIM_IN,,1.0
FIR-MGL-2021-00046,STN-KA-MGL-0015,REGISTERED_AT,,1.0
FIR-MGL-2021-00046,OFF-0000948,INVESTIGATED_BY,,1.0
CRM-0000183,FIR-MGL-2021-00046,COMMITTED,False,0.9
VEH-00000971,FIR-MGL-2021-00046,USED_VEHICLE_IN,,0.85
PHN-00002425,FIR-MGL-2021-00046,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-MGL-2021-00046-000,FIR-MGL-2021-00046,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00046-001,FIR-MGL-2021-00046,VICTIM_IN,,1.0
FIR-BLR2-2021-00021,STN-KA-BLR2-0024,REGISTERED_AT,,1.0
FIR-BLR2-2021-00021,OFF-0003543,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLR2-2021-00021-000,FIR-BLR2-2021-00021,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00021-001,FIR-BLR2-2021-00021,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00021-002,FIR-BLR2-2021-00021,VICTIM_IN,,1.0
FIR-TKR-2021-00004,STN-KA-TKR-0004,REGISTERED_AT,,1.0
FIR-TKR-2021-00004,OFF-0001890,INVESTIGATED_BY,,1.0
CRM-0000185,FIR-TKR-2021-00004,COMMITTED,False,0.9
PHN-00002095,FIR-TKR-2021-00004,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-TKR-2021-00004-000,FIR-TKR-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-TKR-2021-00004-001,FIR-TKR-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-TKR-2021-00004-002,FIR-TKR-2021-00004,VICTIM_IN,,1.0
FIR-DVG-2021-00022,STN-KA-DVG-0017,REGISTERED_AT,,1.0
FIR-DVG-2021-00022,OFF-0001784,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-DVG-2021-00022-000,FIR-DVG-2021-00022,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00022-001,FIR-DVG-2021-00022,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00022-002,FIR-DVG-2021-00022,VICTIM_IN,,1.0
FIR-RBG-2021-00039,STN-KA-RBG-0017,REGISTERED_AT,,1.0
VIC-VIC-FIR-RBG-2021-00039-000,FIR-RBG-2021-00039,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00039-001,FIR-RBG-2021-00039,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00039-002,FIR-RBG-2021-00039,VICTIM_IN,,1.0
FIR-CKM-2021-00002,STN-KA-CKM-0008,REGISTERED_AT,,1.0
CRM-0000097,FIR-CKM-2021-00002,COMMITTED,False,0.9
PHN-00004089,FIR-CKM-2021-00002,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-CKM-2021-00002-000,FIR-CKM-2021-00002,VICTIM_IN,,1.0
VIC-VIC-FIR-CKM-2021-00002-001,FIR-CKM-2021-00002,VICTIM_IN,,1.0
VIC-VIC-FIR-CKM-2021-00002-002,FIR-CKM-2021-00002,VICTIM_IN,,1.0
FIR-RBG-2021-00040,STN-KA-RBG-0006,REGISTERED_AT,,1.0
FIR-RBG-2021-00040,OFF-0003640,INVESTIGATED_BY,,1.0
CRM-0000047,FIR-RBG-2021-00040,COMMITTED,False,0.9
VEH-00001169,FIR-RBG-2021-00040,USED_VEHICLE_IN,,0.85
PHN-00002927,FIR-RBG-2021-00040,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-RBG-2021-00040-000,FIR-RBG-2021-00040,VICTIM_IN,,1.0
FIR-BLG-2021-00037,STN-KA-BLG-0007,REGISTERED_AT,,1.0
FIR-BLG-2021-00037,OFF-0001305,INVESTIGATED_BY,,1.0
CRM-0000175,FIR-BLG-2021-00037,COMMITTED,False,0.9
VEH-00001520,FIR-BLG-2021-00037,USED_VEHICLE_IN,,0.85
PHN-00003845,FIR-BLG-2021-00037,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLG-2021-00037-000,FIR-BLG-2021-00037,VICTIM_IN,,1.0
VIC-VIC-FIR-BLG-2021-00037-001,FIR-BLG-2021-00037,VICTIM_IN,,1.0
VIC-VIC-FIR-BLG-2021-00037-002,FIR-BLG-2021-00037,VICTIM_IN,,1.0
FIR-MGL-2021-00047,STN-KA-MGL-0029,REGISTERED_AT,,1.0
FIR-MGL-2021-00047,OFF-0001065,INVESTIGATED_BY,,1.0
CRM-0000092,FIR-MGL-2021-00047,COMMITTED,True,0.9
CRM-0000180,FIR-MGL-2021-00047,ACCOMPLICE_IN,,0.8
CRM-0000144,FIR-MGL-2021-00047,ACCOMPLICE_IN,,0.8
VEH-00000141,FIR-MGL-2021-00047,USED_VEHICLE_IN,,0.85
PHN-00000346,FIR-MGL-2021-00047,PHONE_LINKED_TO,,0.75
GANG-0002,FIR-MGL-2021-00047,COMMITTED,,0.8
VIC-VIC-FIR-MGL-2021-00047-000,FIR-MGL-2021-00047,VICTIM_IN,,1.0
FIR-BLRR-2021-00053,STN-KA-BLR-R-0011,REGISTERED_AT,,1.0
FIR-BLRR-2021-00053,OFF-0000623,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLRR-2021-00053-000,FIR-BLRR-2021-00053,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00053-001,FIR-BLRR-2021-00053,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00053-002,FIR-BLRR-2021-00053,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00053-003,FIR-BLRR-2021-00053,VICTIM_IN,,1.0
VIC-VIC-FIR-BLRR-2021-00053-004,FIR-BLRR-2021-00053,VICTIM_IN,,1.0
FIR-DVG-2021-00023,STN-KA-DVG-0013,REGISTERED_AT,,1.0
CRM-0000237,FIR-DVG-2021-00023,COMMITTED,False,0.9
PHN-00003245,FIR-DVG-2021-00023,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-DVG-2021-00023-000,FIR-DVG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00023-001,FIR-DVG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00023-002,FIR-DVG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00023-003,FIR-DVG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00023-004,FIR-DVG-2021-00023,VICTIM_IN,,1.0
