:ID,:LABEL,crime_type,district_id,estimated_loss,fir_number,lat,lng,occurred_date,severity,status
FIR-RBG-2021-00025,FIR,ATM_FRAUD,KA-RBG,182205.88,KA/RBG/2021/00025,15.387956,75.00972,2021-05-30,3,Under Investigation
FIR-BLR-2021-00103,FIR,CHAIN,KA-BLR,82272.1,KA/BLR/2021/00103,13.234977,77.677407,2021-05-30,3,Closed (Undetected)
FIR-SHV-2021-00007,FIR,THEFT,KA-SHV,17665.53,KA/SHV/2021/00007,14.337985,75.502839,2021-05-30,2,Closed (Undetected)
FIR-KLR-2021-00009,FIR,CHAIN,KA-KLR,24368.76,KA/KLR/2021/00009,13.114739405613257,78.39050326469297,2021-05-31,3,Closed (Undetected)
FIR-BLR-2021-00104,FIR,ARSON,KA-BLR,3774183.38,KA/BLR/2021/00104,13.05889,77.601726,2021-05-31,4,Under Investigation
FIR-TKR-2021-00002,FIR,ROBBERY,KA-TKR,167764.5,KA/TKR/2021/00002,13.635681,76.891315,2021-06-01,4,Closed (Undetected)
FIR-KLP-2021-00032,FIR,CHAIN,KA-KLP,296331.04,KA/KLP/2021/00032,17.538072,77.129252,2021-06-01,3,Under Investigation
FIR-BLR-2021-00105,FIR,DRUNK_DRV,KA-BLR,4846.5,KA/BLR/2021/00105,12.77734,77.430872,2021-06-02,2,Closed (Undetected)
FIR-RBG-2021-00026,FIR,PICK,KA-RBG,2459.07,KA/RBG/2021/00026,15.430699,75.237172,2021-06-02,1,Final Report
FIR-HSN-2021-00002,FIR,ASSAULT,KA-HSN,32861.43,KA/HSN/2021/00002,12.767711,76.294261,2021-06-03,3,Under Investigation
FIR-KLP-2021-00033,FIR,BURGLARY,KA-KLP,370285.57,KA/KLP/2021/00033,17.22091,77.15311,2021-06-03,3,Under Investigation
FIR-MYS-2021-00026,FIR,ASSAULT,KA-MYS,16930.47,KA/MYS/2021/00026,12.463751,76.618492,2021-06-04,3,Under Investigation
FIR-CTV-2021-00004,FIR,ASSAULT,KA-CTV,25376.01,KA/CTV/2021/00004,14.341433,75.992557,2021-06-04,3,Charge Sheet Filed
FIR-RCR-2021-00004,FIR,PICK,KA-RCR,7505.66,KA/RCR/2021/00004,16.357706,77.413888,2021-06-05,1,Under Investigation
FIR-TKR-2021-00003,FIR,BURGLARY,KA-TKR,190980.85,KA/TKR/2021/00003,13.352497,77.277439,2021-06-05,3,Closed (Undetected)
FIR-BLR-2021-00106,FIR,DRUNK_DRV,KA-BLR,4557.99,KA/BLR/2021/00106,12.911088741669627,77.71986601165595,2021-06-06,2,Charge Sheet Filed
FIR-BLR-2021-00107,FIR,ASSAULT,KA-BLR,40217.18,KA/BLR/2021/00107,13.000363,77.770503,2021-06-06,3,Charge Sheet Filed
FIR-UDR-2021-00014,FIR,BURGLARY,KA-UDR,113869.78,KA/UDR/2021/00014,13.265706,74.679762,2021-06-07,3,Withdrawn
FIR-BLG-2021-00019,FIR,VEH_THEFT,KA-BLG,769276.43,KA/BLG/2021/00019,15.839194,74.548991,2021-06-07,2,Final Report
FIR-BLG-2021-00020,FIR,NARCOTICS,KA-BLG,20941162.19,KA/BLG/2021/00020,15.796438,74.275836,2021-06-08,4,Under Investigation
FIR-UDR-2021-00015,FIR,BURGLARY,KA-UDR,39709.56,KA/UDR/2021/00015,13.543639,74.885278,2021-06-08,3,Charge Sheet Filed
FIR-UDR-2021-00016,FIR,ASSAULT,KA-UDR,34859.51,KA/UDR/2021/00016,13.266371,74.679437,2021-06-09,3,Under Investigation
FIR-BLR-2021-00108,FIR,THEFT,KA-BLR,5419.19,KA/BLR/2021/00108,12.907215,77.492165,2021-06-09,2,Under Investigation
FIR-HBL-2021-00025,FIR,THEFT,KA-HBL,10760.23,KA/HBL/2021/00025,15.142284684555813,75.17866666608401,2021-06-10,2,Charge Sheet Filed
FIR-BLR-2021-00109,FIR,ATM_FRAUD,KA-BLR,191346.09,KA/BLR/2021/00109,12.910275,77.690926,2021-06-10,3,Closed (Undetected)
FIR-HBL-2021-00026,FIR,CHAIN,KA-HBL,90313.68,KA/HBL/2021/00026,15.042854,75.30383,2021-06-11,3,Charge Sheet Filed
FIR-BLR2-2021-00028,FIR,ATTEMPT_M,KA-BLR2,0.0,KA/BLR2/2021/00028,15.465444,76.561256,2021-06-11,5,Under Investigation
FIR-UDR-2021-00017,FIR,CYBER,KA-UDR,4768595.43,KA/UDR/2021/00017,13.547275,75.02434,2021-06-12,3,Closed (Undetected)
FIR-HBL-2021-00027,FIR,DRUNK_DRV,KA-HBL,3182.65,KA/HBL/2021/00027,15.077249,75.392277,2021-06-12,2,Charge Sheet Filed
FIR-HVR-2021-00001,FIR,THEFT,KA-HVR,13494.09,KA/HVR/2021/00001,14.495998,75.269865,2021-06-13,2,Charge Sheet Filed
FIR-BLR-2021-00110,FIR,PICK,KA-BLR,7531.7,KA/BLR/2021/00110,13.049635,77.560571,2021-06-13,1,Under Investigation
FIR-BLR-2021-00111,FIR,THEFT,KA-BLR,28533.46,KA/BLR/2021/00111,12.916524,77.756074,2021-06-14,2,Under Investigation
FIR-MYS-2021-00027,FIR,CHAIN,KA-MYS,108437.15,KA/MYS/2021/00027,11.999935,76.85115,2021-06-14,3,Transferred
FIR-RBG-2021-00027,FIR,THEFT,KA-RBG,2098.02,KA/RBG/2021/00027,15.420736,74.955292,2021-06-15,2,Charge Sheet Filed
FIR-MYS-2021-00028,FIR,PICK,KA-MYS,2456.0,KA/MYS/2021/00028,12.333202,76.629995,2021-06-15,1,Under Investigation
FIR-BLR-2021-00112,FIR,FRAUD,KA-BLR,7722609.46,KA/BLR/2021/00112,12.901739,77.683949,2021-06-16,3,Under Investigation
FIR-BLR-2021-00113,FIR,CHAIN,KA-BLR,243797.2,KA/BLR/2021/00113,12.813774,77.487366,2021-06-16,3,Charge Sheet Filed
FIR-KLP-2021-00034,FIR,NARCOTICS,KA-KLP,30760744.03,KA/KLP/2021/00034,17.246664,76.91883,2021-06-17,4,Under Investigation
FIR-BLR-2021-00114,FIR,HIT_RUN,KA-BLR,76021.66,KA/BLR/2021/00114,13.142593,77.79622,2021-06-17,4,Under Investigation
FIR-BLR-2021-00115,FIR,VEH_THEFT,KA-BLR,911519.17,KA/BLR/2021/00115,12.971137,77.629621,2021-06-18,2,Under Investigation
FIR-BLR2-2021-00029,FIR,ROBBERY,KA-BLR2,112631.8,KA/BLR2/2021/00029,15.171717,76.945733,2021-06-18,4,Under Investigation
FIR-VJP-2021-00001,FIR,ROBBERY,KA-VJP,151510.28,KA/VJP/2021/00001,17.098922,76.17197,2021-06-19,4,Final Report
FIR-BLR-2021-00116,FIR,CHAIN,KA-BLR,183324.93,KA/BLR/2021/00116,13.114602,77.572024,2021-06-19,3,Under Investigation
FIR-BLRR-2021-00005,FIR,TRESPASS,KA-BLR-R,139.1,KA/BLRR/2021/00005,13.310739,77.463696,2021-06-20,2,Under Investigation
FIR-HBL-2021-00028,FIR,ROBBERY,KA-HBL,121332.52,KA/HBL/2021/00028,15.548218,75.187988,2021-06-20,4,Charge Sheet Filed
FIR-BLR-2021-00117,FIR,THEFT,KA-BLR,21366.71,KA/BLR/2021/00117,12.914997,77.700012,2021-06-21,2,Charge Sheet Filed
FIR-RBG-2021-00028,FIR,THEFT,KA-RBG,17882.71,KA/RBG/2021/00028,15.323325,75.042649,2021-06-21,2,Under Investigation
FIR-BLR-2021-00118,FIR,FRAUD,KA-BLR,9752847.02,KA/BLR/2021/00118,13.196652,77.604865,2021-06-22,3,Charge Sheet Filed
FIR-BLR-2021-00119,FIR,ASSAULT,KA-BLR,15684.68,KA/BLR/2021/00119,13.19286,77.614217,2021-06-22,3,Charge Sheet Filed
FIR-BLR-2021-00120,FIR,VEH_THEFT,KA-BLR,1253734.47,KA/BLR/2021/00120,12.864168,77.529397,2021-06-23,2,Final Report
FIR-BLG-2021-00021,FIR,ASSAULT,KA-BLG,16807.21,KA/BLG/2021/00021,16.01489,74.3551,2021-06-23,3,Final Report
FIR-BLR-2021-00121,FIR,ASSAULT,KA-BLR,13950.64,KA/BLR/2021/00121,12.886728,77.705963,2021-06-24,3,Final Report
FIR-RBG-2021-00029,FIR,CYBER,KA-RBG,2911994.67,KA/RBG/2021/00029,15.408573983951406,74.95537270247232,2021-06-24,3,Under Investigation
FIR-BLR-2021-00122,FIR,THEFT,KA-BLR,21453.59,KA/BLR/2021/00122,13.048612,77.477675,2021-06-25,2,Transferred
FIR-KLR-2021-00010,FIR,THEFT,KA-KLR,45116.17,KA/KLR/2021/00010,12.769134,78.291314,2021-06-25,2,Under Investigation
FIR-UDR-2021-00018,FIR,ROBBERY,KA-UDR,57962.41,KA/UDR/2021/00018,13.785281,74.86329,2021-06-26,4,Under Investigation
FIR-BLG-2021-00022,FIR,ROBBERY,KA-BLG,187992.54,KA/BLG/2021/00022,16.04914316248863,74.42934648423248,2021-06-26,4,Charge Sheet Filed
FIR-RBG-2021-00030,FIR,CHAIN,KA-RBG,147531.99,KA/RBG/2021/00030,15.556978,75.191654,2021-06-27,3,Transferred
FIR-BLR-2021-00123,FIR,ROBBERY,KA-BLR,120139.53,KA/BLR/2021/00123,12.956309,77.443755,2021-06-27,4,Under Investigation
FIR-UDR-2021-00019,FIR,CHAIN,KA-UDR,205709.05,KA/UDR/2021/00019,13.28039,75.033025,2021-06-28,3,Under Investigation
FIR-BLR-2021-00124,FIR,CHAIN,KA-BLR,98650.45,KA/BLR/2021/00124,12.812238,77.492489,2021-06-28,3,Closed (Undetected)
FIR-UDR-2021-00020,FIR,ASSAULT,KA-UDR,42266.83,KA/UDR/2021/00020,13.641797,75.006044,2021-06-29,3,Under Investigation
FIR-TKR-2021-00004,FIR,CHAIN,KA-TKR,102690.75,KA/TKR/2021/00004,13.629886,76.877052,2021-06-29,3,Under Investigation
FIR-MGL-2021-00025,FIR,THEFT,KA-MGL,28735.17,KA/MGL/2021/00025,12.407859,75.162186,2021-06-30,2,Transferred
FIR-BLR-2021-00125,FIR,ASSAULT,KA-BLR,47041.83,KA/BLR/2021/00125,12.902035,77.475158,2021-06-30,3,Charge Sheet Filed
FIR-BLR-2021-00126,FIR,CHAIN,KA-BLR,143026.31,KA/BLR/2021/00126,12.994691,77.419356,2021-07-01,3,Charge Sheet Filed
FIR-MGL-2021-00026,FIR,BURGLARY,KA-MGL,206861.3,KA/MGL/2021/00026,12.649434,75.193393,2021-07-01,3,Under Investigation
FIR-BLR-2021-00127,FIR,TRESPASS,KA-BLR,162.15,KA/BLR/2021/00127,13.118675,77.601978,2021-07-02,2,Final Report
FIR-BLR-2021-00128,FIR,BURGLARY,KA-BLR,417591.57,KA/BLR/2021/00128,12.992116,77.775109,2021-07-02,3,Charge Sheet Filed
FIR-BLR2-2021-00030,FIR,BURGLARY,KA-BLR2,336080.29,KA/BLR2/2021/00030,15.027586,76.517336,2021-07-03,3,Final Report
FIR-BLR2-2021-00031,FIR,THEFT,KA-BLR2,22853.99,KA/BLR2/2021/00031,14.995055,76.511278,2021-07-03,2,Final Report
FIR-HBL-2021-00029,FIR,FRAUD,KA-HBL,3460554.13,KA/HBL/2021/00029,15.168607,75.174887,2021-07-04,3,Transferred
FIR-HBL-2021-00030,FIR,CHAIN,KA-HBL,31480.32,KA/HBL/2021/00030,15.366673,74.90642,2021-07-04,3,Charge Sheet Filed
FIR-KLP-2021-00035,FIR,THEFT,KA-KLP,13354.04,KA/KLP/2021/00035,17.134586,77.010745,2021-07-05,2,Final Report
FIR-MGL-2021-00027,FIR,THEFT,KA-MGL,38840.53,KA/MGL/2021/00027,12.867727,75.266259,2021-07-05,2,Withdrawn
FIR-BLR-2021-00129,FIR,ATM_FRAUD,KA-BLR,102409.97,KA/BLR/2021/00129,13.171463,77.436492,2021-07-06,3,Under Investigation
FIR-BLR2-2021-00032,FIR,CYBER,KA-BLR2,3641307.25,KA/BLR2/2021/00032,15.16081639906656,76.75096434063644,2021-07-06,3,Under Investigation
FIR-MYS-2021-00029,FIR,THEFT,KA-MYS,2358.46,KA/MYS/2021/00029,11.957727,76.714324,2021-07-07,2,Charge Sheet Filed
FIR-MGL-2021-00028,FIR,ROBBERY,KA-MGL,21486.42,KA/MGL/2021/00028,12.489232,75.029719,2021-07-07,4,Closed (Undetected)
FIR-HBL-2021-00031,FIR,NARCOTICS,KA-HBL,2514737.84,KA/HBL/2021/00031,15.180138,75.167152,2021-07-08,4,Final Report
FIR-BLR-2021-00130,FIR,THEFT,KA-BLR,34857.54,KA/BLR/2021/00130,12.725862,77.798744,2021-07-08,2,Under Investigation
FIR-HBL-2021-00032,FIR,BURGLARY,KA-HBL,80926.46,KA/HBL/2021/00032,15.36135,74.865334,2021-07-09,3,Charge Sheet Filed
FIR-UDR-2021-00021,FIR,TRESPASS,KA-UDR,768.45,KA/UDR/2021/00021,13.376153,75.070454,2021-07-09,2,Under Investigation
FIR-KLR-2021-00011,FIR,CHAIN,KA-KLR,114883.61,KA/KLR/2021/00011,13.121298,78.17742,2021-07-10,3,Under Investigation
FIR-RCR-2021-00005,FIR,THEFT,KA-RCR,31005.14,KA/RCR/2021/00005,16.250962,77.418153,2021-07-10,2,Final Report
FIR-UDR-2021-00022,FIR,PICK,KA-UDR,5676.6,KA/UDR/2021/00022,13.396476,75.125465,2021-07-11,1,Under Investigation
FIR-BLR-2021-00131,FIR,FRAUD,KA-BLR,6642815.43,KA/BLR/2021/00131,13.070489,77.612788,2021-07-11,3,Charge Sheet Filed
FIR-RCR-2021-00006,FIR,CHAIN,KA-RCR,261815.67,KA/RCR/2021/00006,16.306561,76.923084,2021-07-12,3,Final Report
FIR-BLR-2021-00132,FIR,CYBER,KA-BLR,1775288.31,KA/BLR/2021/00132,13.198171,77.621112,2021-07-12,3,Final Report
FIR-DVG-2021-00004,FIR,THEFT,KA-DVG,43258.82,KA/DVG/2021/00004,14.445137,75.994524,2021-07-13,2,Final Report
FIR-UDR-2021-00023,FIR,CHAIN,KA-UDR,49111.76,KA/UDR/2021/00023,13.656024,74.997527,2021-07-13,3,Final Report
FIR-BLG-2021-00023,FIR,VEH_THEFT,KA-BLG,563262.17,KA/BLG/2021/00023,16.054984608667226,74.6385426627738,2021-07-14,2,Charge Sheet Filed
FIR-MYS-2021-00030,FIR,CYBER,KA-MYS,2374067.02,KA/MYS/2021/00030,12.147752,76.762939,2021-07-14,3,Final Report
FIR-KLP-2021-00036,FIR,VEH_THEFT,KA-KLP,914180.94,KA/KLP/2021/00036,16.966394,77.413601,2021-07-15,2,Transferred
FIR-RMN-2021-00008,FIR,CHAIN,KA-RMN,197296.04,KA/RMN/2021/00008,12.472149,77.383173,2021-07-15,3,Transferred
FIR-MGL-2021-00029,FIR,POSSESS,KA-MGL,93941.19,KA/MGL/2021/00029,12.866656,74.999696,2021-07-16,3,Transferred
FIR-BLR-2021-00133,FIR,THEFT,KA-BLR,13805.27,KA/BLR/2021/00133,13.121082,77.542727,2021-07-16,2,Under Investigation
FIR-BLR-2021-00134,FIR,CHAIN,KA-BLR,243869.41,KA/BLR/2021/00134,13.059861767227058,77.76849280722745,2021-07-17,3,Final Report
FIR-BLG-2021-00024,FIR,ROBBERY,KA-BLG,52843.02,KA/BLG/2021/00024,15.971146,74.813325,2021-07-17,4,Charge Sheet Filed
FIR-HBL-2021-00033,FIR,ATTEMPT_M,KA-HBL,0.0,KA/HBL/2021/00033,15.481942,75.118499,2021-07-18,5,Transferred
FIR-RBG-2021-00031,FIR,VEH_THEFT,KA-RBG,525135.05,KA/RBG/2021/00031,15.445183,74.949477,2021-07-18,2,Charge Sheet Filed
FIR-MGL-2021-00030,FIR,RIOTING,KA-MGL,23743.6,KA/MGL/2021/00030,12.965589,74.780641,2021-07-19,4,Under Investigation
FIR-BLR-2021-00135,FIR,NARCOTICS,KA-BLR,14050415.82,KA/BLR/2021/00135,12.920813,77.775528,2021-07-19,4,Under Investigation
FIR-BLR-2021-00136,FIR,THEFT,KA-BLR,40297.9,KA/BLR/2021/00136,12.96126,77.719785,2021-07-20,2,Under Investigation
FIR-KLP-2021-00037,FIR,BURGLARY,KA-KLP,474638.82,KA/KLP/2021/00037,17.412886,76.522513,2021-07-20,3,Under Investigation
FIR-MYS-2021-00031,FIR,CHAIN,KA-MYS,206233.37,KA/MYS/2021/00031,11.854584,76.768591,2021-07-21,3,Under Investigation
FIR-KDG-2021-00001,FIR,CHAIN,KA-KDG,298277.71,KA/KDG/2021/00001,12.64114,76.021831,2021-07-21,3,Under Investigation
FIR-BLR2-2021-00033,FIR,THEFT,KA-BLR2,11913.2,KA/BLR2/2021/00033,15.606003,77.044229,2021-07-22,2,Final Report
FIR-KLP-2021-00038,FIR,THEFT,KA-KLP,38634.91,KA/KLP/2021/00038,17.260757,77.074047,2021-07-22,2,Closed (Undetected)
FIR-BLR-2021-00137,FIR,CYBER,KA-BLR,1408691.82,KA/BLR/2021/00137,12.911919,77.599387,2021-07-23,3,Under Investigation
FIR-HBL-2021-00034,FIR,PICK,KA-HBL,1729.55,KA/HBL/2021/00034,15.297904986621417,75.15473110329737,2021-07-23,1,Under Investigation
FIR-BLR-2021-00138,FIR,FRAUD,KA-BLR,8168341.28,KA/BLR/2021/00138,12.899995,77.658189,2021-07-24,3,Under Investigation
FIR-RCR-2021-00007,FIR,THEFT,KA-RCR,7716.84,KA/RCR/2021/00007,16.173621,77.417284,2021-07-24,2,Final Report
FIR-BLR-2021-00139,FIR,NARCOTICS,KA-BLR,4875914.82,KA/BLR/2021/00139,12.854886,77.534447,2021-07-25,4,Final Report
FIR-RBG-2021-00032,FIR,CHAIN,KA-RBG,247685.14,KA/RBG/2021/00032,15.338214,74.806589,2021-07-25,3,Under Investigation
FIR-HBL-2021-00035,FIR,CHAIN,KA-HBL,197836.95,KA/HBL/2021/00035,15.156205,75.101439,2021-07-26,3,Closed (Undetected)
FIR-MDY-2021-00006,FIR,CHAIN,KA-MDY,264367.01,KA/MDY/2021/00006,12.487339,76.564119,2021-07-26,3,Under Investigation
FIR-HBL-2021-00036,FIR,POSSESS,KA-HBL,35001.8,KA/HBL/2021/00036,15.490454,75.407208,2021-07-27,3,Final Report
FIR-HBL-2021-00037,FIR,THEFT,KA-HBL,14794.92,KA/HBL/2021/00037,15.058893,75.361529,2021-07-27,2,Closed (Undetected)
FIR-BLR-2021-00140,FIR,TRESPASS,KA-BLR,343.74,KA/BLR/2021/00140,12.962032080969387,77.69519477037792,2021-07-28,2,Under Investigation
FIR-BDR-2021-00008,FIR,FRAUD,KA-BDR,2591913.45,KA/BDR/2021/00008,18.224341,77.665897,2021-07-28,3,Charge Sheet Filed
FIR-SHV-2021-00008,FIR,THEFT,KA-SHV,24529.65,KA/SHV/2021/00008,13.751919,75.451631,2021-07-29,2,Under Investigation
FIR-KLP-2021-00039,FIR,PICK,KA-KLP,9654.72,KA/KLP/2021/00039,17.06811,76.820054,2021-07-29,1,Under Investigation
FIR-BLR2-2021-00034,FIR,DACOITY,KA-BLR2,1335353.7,KA/BLR2/2021/00034,15.564303,76.52794,2021-07-30,5,Under Investigation
FIR-RBG-2021-00033,FIR,VEH_THEFT,KA-RBG,402640.45,KA/RBG/2021/00033,15.32609,74.820001,2021-07-30,2,Under Investigation
FIR-BLR-2021-00141,FIR,THEFT,KA-BLR,2524.96,KA/BLR/2021/00141,13.185740371610368,77.47964744760614,2021-07-31,2,Charge Sheet Filed
FIR-BLR2-2021-00035,FIR,VEH_THEFT,KA-BLR2,637706.05,KA/BLR2/2021/00035,14.797536,76.953394,2021-07-31,2,Under Investigation
FIR-CHT-2021-00003,FIR,HIT_RUN,KA-CHT,32397.51,KA/CHT/2021/00003,11.710122,76.9152,2021-08-01,4,Charge Sheet Filed
FIR-BLR-2021-00142,FIR,NARCOTICS,KA-BLR,34171411.79,KA/BLR/2021/00142,13.023735,77.69223,2021-08-01,4,Final Report
FIR-BLR2-2021-00036,FIR,BURGLARY,KA-BLR2,242200.86,KA/BLR2/2021/00036,14.848103,77.100826,2021-08-02,3,Charge Sheet Filed
FIR-BLR-2021-00143,FIR,BURGLARY,KA-BLR,361311.21,KA/BLR/2021/00143,12.932347,77.787808,2021-08-02,3,Transferred
FIR-BLR2-2021-00037,FIR,THEFT,KA-BLR2,21798.89,KA/BLR2/2021/00037,15.104169,76.885844,2021-08-03,2,Closed (Undetected)
FIR-MGL-2021-00031,FIR,ROBBERY,KA-MGL,104442.25,KA/MGL/2021/00031,12.512859,74.867739,2021-08-03,4,Under Investigation
FIR-BDR-2021-00009,FIR,BURGLARY,KA-BDR,481524.43,KA/BDR/2021/00009,17.805436,77.135206,2021-08-04,3,Under Investigation
FIR-BLR-2021-00144,FIR,FRAUD,KA-BLR,8647392.72,KA/BLR/2021/00144,13.085418,77.598602,2021-08-04,3,Charge Sheet Filed
FIR-BLR2-2021-00038,FIR,CHAIN,KA-BLR2,176495.28,KA/BLR2/2021/00038,15.607474,77.022696,2021-08-05,3,Closed (Undetected)
FIR-BLR-2021-00145,FIR,BURGLARY,KA-BLR,169703.31,KA/BLR/2021/00145,13.095601,77.722053,2021-08-05,3,Charge Sheet Filed
FIR-TKR-2021-00005,FIR,CYBER,KA-TKR,4345999.37,KA/TKR/2021/00005,13.37476,76.993925,2021-08-06,3,Final Report
FIR-BLR-2021-00146,FIR,FRAUD,KA-BLR,5613941.27,KA/BLR/2021/00146,13.10933,77.600027,2021-08-06,3,Transferred
FIR-SHV-2021-00009,FIR,THEFT,KA-SHV,23130.35,KA/SHV/2021/00009,13.905226,75.22587,2021-08-07,2,Final Report
FIR-BLR2-2021-00039,FIR,THEFT,KA-BLR2,46796.72,KA/BLR2/2021/00039,15.097269,77.017737,2021-08-07,2,Under Investigation
FIR-BLR-2021-00147,FIR,POSSESS,KA-BLR,88233.86,KA/BLR/2021/00147,12.903788,77.712107,2021-08-08,3,Under Investigation
FIR-BLR-2021-00148,FIR,CYBER,KA-BLR,2815100.01,KA/BLR/2021/00148,13.109232,77.667327,2021-08-08,3,Final Report
FIR-BLR2-2021-00040,FIR,THEFT,KA-BLR2,9959.6,KA/BLR2/2021/00040,15.485415,76.627098,2021-08-09,2,Charge Sheet Filed
FIR-KLP-2021-00040,FIR,TRESPASS,KA-KLP,109.25,KA/KLP/2021/00040,17.212205,77.160049,2021-08-09,2,Charge Sheet Filed
FIR-BLR-2021-00149,FIR,DRUNK_DRV,KA-BLR,4193.59,KA/BLR/2021/00149,13.076003,77.588461,2021-08-10,2,Closed (Undetected)
FIR-BLR-2021-00150,FIR,ROBBERY,KA-BLR,11423.26,KA/BLR/2021/00150,12.847519,77.462807,2021-08-10,4,Final Report
FIR-MYS-2021-00032,FIR,ASSAULT,KA-MYS,37422.15,KA/MYS/2021/00032,11.846512,76.514316,2021-08-11,3,Under Investigation
FIR-BLR-2021-00151,FIR,CYBER,KA-BLR,4633863.26,KA/BLR/2021/00151,13.102949,77.444193,2021-08-11,3,Closed (Undetected)
FIR-BLR-2021-00152,FIR,THEFT,KA-BLR,40428.04,KA/BLR/2021/00152,13.09587,77.464813,2021-08-12,2,Withdrawn
FIR-BLR-2021-00153,FIR,PICK,KA-BLR,522.5,KA/BLR/2021/00153,13.116709,77.742361,2021-08-12,1,Final Report
FIR-CKM-2021-00007,FIR,BURGLARY,KA-CKM,447676.05,KA/CKM/2021/00007,13.289266,75.850561,2021-08-13,3,Transferred
FIR-BLG-2021-00025,FIR,THEFT,KA-BLG,25756.74,KA/BLG/2021/00025,16.043826,74.623123,2021-08-13,2,Transferred
FIR-RBG-2021-00034,FIR,THEFT,KA-RBG,42195.64,KA/RBG/2021/00034,15.435651,74.978462,2021-08-14,2,Final Report
FIR-BDR-2021-00010,FIR,CYBER,KA-BDR,4526100.45,KA/BDR/2021/00010,18.257386,77.347216,2021-08-14,3,Under Investigation
FIR-SHV-2021-00010,FIR,CHAIN,KA-SHV,145928.36,KA/SHV/2021/00010,14.238915,75.215753,2021-08-15,3,Final Report
FIR-BLR-2021-00154,FIR,ASSAULT,KA-BLR,8207.39,KA/BLR/2021/00154,12.954341,77.608549,2021-08-15,3,Under Investigation
FIR-CHT-2021-00004,FIR,CHAIN,KA-CHT,102778.89,KA/CHT/2021/00004,11.705867,77.093908,2021-08-15,3,Under Investigation
FIR-BLG-2021-00026,FIR,DRUNK_DRV,KA-BLG,4352.88,KA/BLG/2021/00026,15.56173,74.396146,2021-08-16,2,Under Investigation
FIR-MGL-2021-00032,FIR,THEFT,KA-MGL,48556.24,KA/MGL/2021/00032,12.942998,74.795516,2021-08-16,2,Closed (Undetected)
FIR-BLR2-2021-00041,FIR,CHAIN,KA-BLR2,274851.17,KA/BLR2/2021/00041,14.833003,77.102357,2021-08-17,3,Final Report
FIR-BLG-2021-00027,FIR,CHAIN,KA-BLG,14479.52,KA/BLG/2021/00027,16.075451,74.404207,2021-08-17,3,Final Report
FIR-BLR-2021-00155,FIR,CHAIN,KA-BLR,234601.51,KA/BLR/2021/00155,12.920679,77.780996,2021-08-18,3,Final Report
FIR-RBG-2021-00035,FIR,ROBBERY,KA-RBG,135262.96,KA/RBG/2021/00035,15.368595,75.139312,2021-08-18,4,Charge Sheet Filed
FIR-CHB-2021-00007,FIR,CYBER,KA-CHB,4204788.68,KA/CHB/2021/00007,13.472418,78.141496,2021-08-19,3,Under Investigation
FIR-UDR-2021-00024,FIR,ATM_FRAUD,KA-UDR,179819.4,KA/UDR/2021/00024,13.362682,74.90088,2021-08-19,3,Final Report
FIR-HBL-2021-00038,FIR,VEH_THEFT,KA-HBL,1194630.25,KA/HBL/2021/00038,15.298373,75.202173,2021-08-20,2,Under Investigation
FIR-RBG-2021-00036,FIR,ASSAULT,KA-RBG,9116.95,KA/RBG/2021/00036,15.559654,75.176389,2021-08-20,3,Under Investigation
FIR-HBL-2021-00039,FIR,ASSAULT,KA-HBL,38057.37,KA/HBL/2021/00039,15.069083,75.382682,2021-08-21,3,Closed (Undetected)
FIR-CHB-2021-00008,FIR,VEH_THEFT,KA-CHB,637856.86,KA/CHB/2021/00008,13.702791,78.182582,2021-08-21,2,Under Investigation
FIR-BLR-2021-00156,FIR,THEFT,KA-BLR,15706.59,KA/BLR/2021/00156,13.00007,77.741932,2021-08-22,2,Final Report
FIR-BLR2-2021-00042,FIR,CYBER,KA-BLR2,4572008.26,KA/BLR2/2021/00042,15.570555,77.180151,2021-08-22,3,Under Investigation
FIR-MGL-2021-00033,FIR,THEFT,KA-MGL,33213.81,KA/MGL/2021/00033,12.824395,75.017113,2021-08-23,2,Under Investigation
FIR-RBG-2021-00037,FIR,CYBER,KA-RBG,4937810.3,KA/RBG/2021/00037,15.333253,75.125975,2021-08-23,3,Final Report
FIR-RBG-2021-00038,FIR,THEFT,KA-RBG,2815.55,KA/RBG/2021/00038,15.439418,74.951858,2021-08-24,2,Under Investigation
FIR-UDR-2021-00025,FIR,THEFT,KA-UDR,42110.94,KA/UDR/2021/00025,13.707153,74.701741,2021-08-24,2,Under Investigation
FIR-KLP-2021-00041,FIR,THEFT,KA-KLP,24474.23,KA/KLP/2021/00041,17.481323,76.849632,2021-08-25,2,Under Investigation
FIR-UDR-2021-00026,FIR,HIT_RUN,KA-UDR,52593.06,KA/UDR/2021/00026,13.34637,75.131635,2021-08-25,4,Final Report
FIR-BLR-2021-00157,FIR,PICK,KA-BLR,2569.34,KA/BLR/2021/00157,13.053463,77.597789,2021-08-26,1,Charge Sheet Filed
FIR-MYS-2021-00033,FIR,VEH_THEFT,KA-MYS,933038.6,KA/MYS/2021/00033,12.137755,76.780264,2021-08-26,2,Under Investigation
FIR-BLR-2021-00158,FIR,CHAIN,KA-BLR,270315.09,KA/BLR/2021/00158,13.072745,77.578296,2021-08-27,3,Under Investigation
