tower_id,latitude,longitude,district_id,station_id,provider,radius,operator,sector_count,coverage_polygon
TOW-01499,18.04021,76.85471,KA-BDR,STN-KA-BDR-0008,Jio,5000.0,Airtel,3,
TOW-01500,18.16892,77.46725,KA-BDR,STN-KA-BDR-0009,Airtel,5000.0,Airtel,3,
TOW-01501,18.19509,77.42851,KA-BDR,STN-KA-BDR-0009,Jio,5000.0,Airtel,3,
TOW-01502,18.1465,77.43634,KA-BDR,STN-KA-BDR-0009,Airtel,5000.0,Airtel,3,
TOW-01503,17.71279,77.41627,KA-BDR,STN-KA-BDR-0010,Vi,5000.0,Airtel,3,
TOW-01504,17.69367,77.40183,KA-BDR,STN-KA-BDR-0010,Jio,5000.0,Airtel,3,
TOW-01505,17.66096,77.39913,KA-BDR,STN-KA-BDR-0010,Jio,5000.0,Airtel,3,
TOW-01506,17.6736,77.45281,KA-BDR,STN-KA-BDR-0010,BSNL,5000.0,Airtel,3,
TOW-01507,17.81729,77.00559,KA-BDR,STN-KA-BDR-0011,Vi,5000.0,Airtel,3,
TOW-01508,17.81717,76.98395,KA-BDR,STN-KA-BDR-0011,Vi,5000.0,Airtel,3,
TOW-01509,17.85984,76.98165,KA-BDR,STN-KA-BDR-0011,Airtel,5000.0,Airtel,3,
TOW-01510,17.88791,77.02431,KA-BDR,STN-KA-BDR-0011,Airtel,5000.0,Airtel,3,
TOW-01511,17.9152,77.20455,KA-BDR,STN-KA-BDR-0012,Vi,5000.0,Airtel,3,
TOW-01512,17.92801,77.1862,KA-BDR,STN-KA-BDR-0012,Vi,5000.0,Airtel,3,
TOW-01513,17.88902,77.19544,KA-BDR,STN-KA-BDR-0012,BSNL,5000.0,Airtel,3,
TOW-01514,17.9374,77.22872,KA-BDR,STN-KA-BDR-0012,BSNL,5000.0,Airtel,3,
TOW-01515,17.87418,77.21799,KA-BDR,STN-KA-BDR-0012,Airtel,5000.0,Airtel,3,
TOW-01516,17.92487,77.23707,KA-BDR,STN-KA-BDR-0012,Airtel,5000.0,Airtel,3,
TOW-01517,17.93872,77.19266,KA-BDR,STN-KA-BDR-0012,Airtel,5000.0,Airtel,3,
TOW-01518,17.73296,76.88282,KA-BDR,STN-KA-BDR-0013,Jio,5000.0,Airtel,3,
TOW-01519,17.65993,76.86749,KA-BDR,STN-KA-BDR-0013,BSNL,5000.0,Airtel,3,
TOW-01520,17.69953,76.82158,KA-BDR,STN-KA-BDR-0013,Vi,5000.0,Airtel,3,
TOW-01521,17.85959,77.47325,KA-BDR,STN-KA-BDR-0014,Airtel,5000.0,Airtel,3,
TOW-01522,17.91016,77.44221,KA-BDR,STN-KA-BDR-0014,Vi,5000.0,Airtel,3,
TOW-01523,17.92963,77.44324,KA-BDR,STN-KA-BDR-0014,Vi,5000.0,Airtel,3,
TOW-01524,17.85593,77.44116,KA-BDR,STN-KA-BDR-0014,Vi,5000.0,Airtel,3,
TOW-01525,17.93297,77.43284,KA-BDR,STN-KA-BDR-0014,Jio,5000.0,Airtel,3,
TOW-01526,17.59146,77.1269,KA-BDR,STN-KA-BDR-0015,BSNL,5000.0,Airtel,3,
TOW-01527,17.58007,77.10252,KA-BDR,STN-KA-BDR-0015,BSNL,5000.0,Airtel,3,
TOW-01528,17.619,77.14718,KA-BDR,STN-KA-BDR-0015,Vi,5000.0,Airtel,3,
TOW-01529,17.61861,77.12925,KA-BDR,STN-KA-BDR-0015,BSNL,5000.0,Airtel,3,
TOW-01530,17.58125,77.13091,KA-BDR,STN-KA-BDR-0015,Jio,5000.0,Airtel,3,
TOW-01531,17.59221,77.14408,KA-BDR,STN-KA-BDR-0015,Jio,5000.0,Airtel,3,
TOW-01532,17.73763,76.84514,KA-BDR,STN-KA-BDR-0016,Airtel,5000.0,Airtel,3,
TOW-01533,17.7047,76.82287,KA-BDR,STN-KA-BDR-0016,BSNL,5000.0,Airtel,3,
TOW-01534,17.73848,76.82526,KA-BDR,STN-KA-BDR-0016,BSNL,5000.0,Airtel,3,
TOW-01535,17.72077,76.81522,KA-BDR,STN-KA-BDR-0016,Airtel,5000.0,Airtel,3,
TOW-01536,17.74355,76.83835,KA-BDR,STN-KA-BDR-0016,BSNL,5000.0,Airtel,3,
TOW-01537,17.6912,76.81879,KA-BDR,STN-KA-BDR-0016,Vi,5000.0,Airtel,3,
TOW-01538,17.59074,77.32279,KA-BDR,STN-KA-BDR-0017,Jio,5000.0,Airtel,3,
TOW-01539,17.62638,77.31324,KA-BDR,STN-KA-BDR-0017,Jio,5000.0,Airtel,3,
TOW-01540,17.63092,77.3013,KA-BDR,STN-KA-BDR-0017,BSNL,5000.0,Airtel,3,
TOW-01541,16.65436,76.25886,KA-VJP,STN-KA-VJP-0000,BSNL,5000.0,Airtel,3,
TOW-01542,16.63399,76.25084,KA-VJP,STN-KA-VJP-0000,Jio,5000.0,Airtel,3,
TOW-01543,16.6056,76.23219,KA-VJP,STN-KA-VJP-0000,BSNL,5000.0,Airtel,3,
TOW-01544,16.62226,76.22849,KA-VJP,STN-KA-VJP-0000,Vi,5000.0,Airtel,3,
TOW-01545,16.60171,76.24657,KA-VJP,STN-KA-VJP-0000,Jio,5000.0,Airtel,3,
TOW-01546,16.59409,76.20454,KA-VJP,STN-KA-VJP-0000,Jio,5000.0,Airtel,3,
TOW-01547,16.94465,76.14841,KA-VJP,STN-KA-VJP-0001,BSNL,5000.0,Airtel,3,
TOW-01548,16.94733,76.22145,KA-VJP,STN-KA-VJP-0001,Airtel,5000.0,Airtel,3,
TOW-01549,16.87278,76.17591,KA-VJP,STN-KA-VJP-0001,Airtel,5000.0,Airtel,3,
TOW-01550,16.88956,76.21435,KA-VJP,STN-KA-VJP-0001,BSNL,5000.0,Airtel,3,
TOW-01551,16.90959,76.21021,KA-VJP,STN-KA-VJP-0001,Vi,5000.0,Airtel,3,
TOW-01552,16.93225,76.17314,KA-VJP,STN-KA-VJP-0001,Vi,5000.0,Airtel,3,
TOW-01553,16.94667,76.17724,KA-VJP,STN-KA-VJP-0001,Airtel,5000.0,Airtel,3,
TOW-01554,17.12262,75.77148,KA-VJP,STN-KA-VJP-0002,Vi,5000.0,Airtel,3,
TOW-01555,17.05794,75.71658,KA-VJP,STN-KA-VJP-0002,Jio,5000.0,Airtel,3,
TOW-01556,17.11543,75.70388,KA-VJP,STN-KA-VJP-0002,Jio,5000.0,Airtel,3,
TOW-01557,17.1017,75.76003,KA-VJP,STN-KA-VJP-0002,BSNL,5000.0,Airtel,3,
TOW-01558,17.11454,75.75651,KA-VJP,STN-KA-VJP-0002,Airtel,5000.0,Airtel,3,
TOW-01559,16.67139,75.96862,KA-VJP,STN-KA-VJP-0003,Vi,5000.0,Airtel,3,
TOW-01560,16.66126,75.96168,KA-VJP,STN-KA-VJP-0003,Vi,5000.0,Airtel,3,
TOW-01561,16.68237,76.00263,KA-VJP,STN-KA-VJP-0003,Vi,5000.0,Airtel,3,
TOW-01562,16.63963,75.94606,KA-VJP,STN-KA-VJP-0003,BSNL,5000.0,Airtel,3,
TOW-01563,16.69506,75.94252,KA-VJP,STN-KA-VJP-0003,BSNL,5000.0,Airtel,3,
TOW-01564,16.62103,75.94676,KA-VJP,STN-KA-VJP-0003,Jio,5000.0,Airtel,3,
TOW-01565,16.65119,75.93486,KA-VJP,STN-KA-VJP-0003,Vi,5000.0,Airtel,3,
TOW-01566,16.73692,75.58117,KA-VJP,STN-KA-VJP-0004,Airtel,5000.0,Airtel,3,
TOW-01567,16.74673,75.62441,KA-VJP,STN-KA-VJP-0004,BSNL,5000.0,Airtel,3,
TOW-01568,16.7094,75.61155,KA-VJP,STN-KA-VJP-0004,Airtel,5000.0,Airtel,3,
TOW-01569,16.95112,76.4413,KA-VJP,STN-KA-VJP-0005,Vi,5000.0,Airtel,3,
TOW-01570,16.90841,76.45584,KA-VJP,STN-KA-VJP-0005,Airtel,5000.0,Airtel,3,
TOW-01571,16.94713,76.49966,KA-VJP,STN-KA-VJP-0005,Vi,5000.0,Airtel,3,
TOW-01572,16.92259,76.47594,KA-VJP,STN-KA-VJP-0005,Jio,5000.0,Airtel,3,
TOW-01573,16.88709,76.46624,KA-VJP,STN-KA-VJP-0005,BSNL,5000.0,Airtel,3,
TOW-01574,17.03406,75.83948,KA-VJP,STN-KA-VJP-0006,BSNL,5000.0,Airtel,3,
TOW-01575,17.03244,75.79313,KA-VJP,STN-KA-VJP-0006,BSNL,5000.0,Airtel,3,
TOW-01576,17.02928,75.82908,KA-VJP,STN-KA-VJP-0006,Jio,5000.0,Airtel,3,
TOW-01577,17.07225,75.82208,KA-VJP,STN-KA-VJP-0006,Airtel,5000.0,Airtel,3,
TOW-01578,17.02819,75.81859,KA-VJP,STN-KA-VJP-0006,Vi,5000.0,Airtel,3,
TOW-01579,17.02624,75.78918,KA-VJP,STN-KA-VJP-0006,BSNL,5000.0,Airtel,3,
TOW-01580,17.0475,75.77546,KA-VJP,STN-KA-VJP-0006,Vi,5000.0,Airtel,3,
TOW-01581,17.21177,76.0747,KA-VJP,STN-KA-VJP-0007,BSNL,5000.0,Airtel,3,
TOW-01582,17.23899,76.05281,KA-VJP,STN-KA-VJP-0007,Vi,5000.0,Airtel,3,
TOW-01583,17.199,76.08456,KA-VJP,STN-KA-VJP-0007,Jio,5000.0,Airtel,3,
TOW-01584,17.25285,76.0819,KA-VJP,STN-KA-VJP-0007,Airtel,5000.0,Airtel,3,
TOW-01585,17.19161,76.01998,KA-VJP,STN-KA-VJP-0007,Vi,5000.0,Airtel,3,
TOW-01586,17.22545,76.04139,KA-VJP,STN-KA-VJP-0007,Jio,5000.0,Airtel,3,
TOW-01587,16.87964,75.71649,KA-VJP,STN-KA-VJP-0008,Jio,5000.0,Airtel,3,
TOW-01588,16.88005,75.70191,KA-VJP,STN-KA-VJP-0008,Airtel,5000.0,Airtel,3,
TOW-01589,16.90897,75.73256,KA-VJP,STN-KA-VJP-0008,Airtel,5000.0,Airtel,3,
TOW-01590,16.90445,75.75765,KA-VJP,STN-KA-VJP-0008,Airtel,5000.0,Airtel,3,
TOW-01591,16.87607,75.74383,KA-VJP,STN-KA-VJP-0008,Jio,5000.0,Airtel,3,
TOW-01592,16.97309,76.02523,KA-VJP,STN-KA-VJP-0009,Vi,5000.0,Airtel,3,
TOW-01593,17.03663,76.0263,KA-VJP,STN-KA-VJP-0009,Jio,5000.0,Airtel,3,
TOW-01594,17.00574,75.9785,KA-VJP,STN-KA-VJP-0009,BSNL,5000.0,Airtel,3,
TOW-01595,17.03018,75.69565,KA-VJP,STN-KA-VJP-0010,Vi,5000.0,Airtel,3,
TOW-01596,17.02518,75.67035,KA-VJP,STN-KA-VJP-0010,Jio,5000.0,Airtel,3,
TOW-01597,17.0503,75.66614,KA-VJP,STN-KA-VJP-0010,Jio,5000.0,Airtel,3,
TOW-01598,16.98911,75.66168,KA-VJP,STN-KA-VJP-0010,Airtel,5000.0,Airtel,3,
TOW-01599,17.03049,75.67779,KA-VJP,STN-KA-VJP-0010,Airtel,5000.0,Airtel,3,
TOW-01600,16.98846,76.49723,KA-VJP,STN-KA-VJP-0011,Jio,5000.0,Airtel,3,
TOW-01601,17.00669,76.47472,KA-VJP,STN-KA-VJP-0011,Jio,5000.0,Airtel,3,
TOW-01602,17.03099,76.48484,KA-VJP,STN-KA-VJP-0011,Vi,5000.0,Airtel,3,
TOW-01603,16.99754,76.51198,KA-VJP,STN-KA-VJP-0011,Vi,5000.0,Airtel,3,
TOW-01604,17.02573,76.52261,KA-VJP,STN-KA-VJP-0011,Vi,5000.0,Airtel,3,
TOW-01605,16.67114,75.90772,KA-VJP,STN-KA-VJP-0012,Airtel,5000.0,Airtel,3,
TOW-01606,16.73548,75.96539,KA-VJP,STN-KA-VJP-0012,Vi,5000.0,Airtel,3,
TOW-01607,16.67212,75.93836,KA-VJP,STN-KA-VJP-0012,Vi,5000.0,Airtel,3,
TOW-01608,16.70433,75.95459,KA-VJP,STN-KA-VJP-0012,Airtel,5000.0,Airtel,3,
TOW-01609,16.68662,75.91742,KA-VJP,STN-KA-VJP-0012,BSNL,5000.0,Airtel,3,
TOW-01610,16.688,75.93435,KA-VJP,STN-KA-VJP-0012,Airtel,5000.0,Airtel,3,
TOW-01611,16.71824,75.93038,KA-VJP,STN-KA-VJP-0012,Airtel,5000.0,Airtel,3,
TOW-01612,17.04352,75.61373,KA-VJP,STN-KA-VJP-0013,Airtel,5000.0,Airtel,3,
TOW-01613,17.04588,75.59487,KA-VJP,STN-KA-VJP-0013,Vi,5000.0,Airtel,3,
TOW-01614,17.07256,75.60178,KA-VJP,STN-KA-VJP-0013,BSNL,5000.0,Airtel,3,
TOW-01615,17.094,75.55481,KA-VJP,STN-KA-VJP-0013,Airtel,5000.0,Airtel,3,
TOW-01616,16.89348,75.56837,KA-VJP,STN-KA-VJP-0014,Airtel,5000.0,Airtel,3,
TOW-01617,16.8643,75.57972,KA-VJP,STN-KA-VJP-0014,BSNL,5000.0,Airtel,3,
TOW-01618,16.87248,75.57759,KA-VJP,STN-KA-VJP-0014,Airtel,5000.0,Airtel,3,
TOW-01619,16.75022,76.03595,KA-VJP,STN-KA-VJP-0015,Airtel,5000.0,Airtel,3,
TOW-01620,16.74163,75.9996,KA-VJP,STN-KA-VJP-0015,Jio,5000.0,Airtel,3,
TOW-01621,16.78104,76.05768,KA-VJP,STN-KA-VJP-0015,Jio,5000.0,Airtel,3,
TOW-01622,16.80844,76.01596,KA-VJP,STN-KA-VJP-0015,Jio,5000.0,Airtel,3,
TOW-01623,16.77741,76.06368,KA-VJP,STN-KA-VJP-0015,Jio,5000.0,Airtel,3,
TOW-01624,16.96553,75.78582,KA-VJP,STN-KA-VJP-0016,Jio,5000.0,Airtel,3,
TOW-01625,16.99935,75.73687,KA-VJP,STN-KA-VJP-0016,Jio,5000.0,Airtel,3,
TOW-01626,16.98207,75.76708,KA-VJP,STN-KA-VJP-0016,Vi,5000.0,Airtel,3,
TOW-01627,16.96253,75.75446,KA-VJP,STN-KA-VJP-0016,BSNL,5000.0,Airtel,3,
TOW-01628,16.99485,75.71341,KA-VJP,STN-KA-VJP-0016,BSNL,5000.0,Airtel,3,
TOW-01629,16.99381,75.76181,KA-VJP,STN-KA-VJP-0016,BSNL,5000.0,Airtel,3,
TOW-01630,17.03038,75.98079,KA-VJP,STN-KA-VJP-0017,Airtel,5000.0,Airtel,3,
TOW-01631,17.07251,75.98175,KA-VJP,STN-KA-VJP-0017,Airtel,5000.0,Airtel,3,
TOW-01632,17.09105,75.945,KA-VJP,STN-KA-VJP-0017,Airtel,5000.0,Airtel,3,
TOW-01633,17.10258,75.96992,KA-VJP,STN-KA-VJP-0017,Jio,5000.0,Airtel,3,
TOW-01634,17.07917,75.98216,KA-VJP,STN-KA-VJP-0017,Vi,5000.0,Airtel,3,
TOW-01635,17.09138,76.00259,KA-VJP,STN-KA-VJP-0017,Airtel,5000.0,Airtel,3,
TOW-01636,16.63506,75.56338,KA-BSD,STN-KA-BSD-0000,BSNL,5000.0,Airtel,3,
TOW-01637,16.66392,75.54276,KA-BSD,STN-KA-BSD-0000,Jio,5000.0,Airtel,3,
TOW-01638,16.66316,75.5142,KA-BSD,STN-KA-BSD-0000,BSNL,5000.0,Airtel,3,
TOW-01639,16.62126,75.57515,KA-BSD,STN-KA-BSD-0000,Vi,5000.0,Airtel,3,
TOW-01640,16.56567,75.67038,KA-BSD,STN-KA-BSD-0001,BSNL,5000.0,Airtel,3,
TOW-01641,16.54412,75.66712,KA-BSD,STN-KA-BSD-0001,Jio,5000.0,Airtel,3,
TOW-01642,16.57457,75.66819,KA-BSD,STN-KA-BSD-0001,BSNL,5000.0,Airtel,3,
TOW-01643,16.53827,75.59793,KA-BSD,STN-KA-BSD-0001,Jio,5000.0,Airtel,3,
TOW-01644,16.53797,75.6732,KA-BSD,STN-KA-BSD-0001,BSNL,5000.0,Airtel,3,
TOW-01645,16.46606,75.26785,KA-BSD,STN-KA-BSD-0002,Jio,5000.0,Airtel,3,
TOW-01646,16.50616,75.26279,KA-BSD,STN-KA-BSD-0002,BSNL,5000.0,Airtel,3,
TOW-01647,16.45966,75.32041,KA-BSD,STN-KA-BSD-0002,Airtel,5000.0,Airtel,3,
TOW-01648,16.47252,75.28357,KA-BSD,STN-KA-BSD-0002,BSNL,5000.0,Airtel,3,
TOW-01649,16.49717,75.29024,KA-BSD,STN-KA-BSD-0002,Jio,5000.0,Airtel,3,
TOW-01650,16.44761,75.27166,KA-BSD,STN-KA-BSD-0002,Jio,5000.0,Airtel,3,
TOW-01651,16.34561,75.71303,KA-BSD,STN-KA-BSD-0003,Vi,5000.0,Airtel,3,
TOW-01652,16.32629,75.70488,KA-BSD,STN-KA-BSD-0003,Vi,5000.0,Airtel,3,
TOW-01653,16.29577,75.69451,KA-BSD,STN-KA-BSD-0003,Airtel,5000.0,Airtel,3,
TOW-01654,16.30127,75.75638,KA-BSD,STN-KA-BSD-0003,Jio,5000.0,Airtel,3,
TOW-01655,16.3142,75.69177,KA-BSD,STN-KA-BSD-0003,Jio,5000.0,Airtel,3,
TOW-01656,16.35241,75.69947,KA-BSD,STN-KA-BSD-0003,BSNL,5000.0,Airtel,3,
TOW-01657,16.4837,75.25795,KA-BSD,STN-KA-BSD-0004,Vi,5000.0,Airtel,3,
TOW-01658,16.51818,75.27617,KA-BSD,STN-KA-BSD-0004,BSNL,5000.0,Airtel,3,
TOW-01659,16.47623,75.23982,KA-BSD,STN-KA-BSD-0004,BSNL,5000.0,Airtel,3,
TOW-01660,16.47364,75.26142,KA-BSD,STN-KA-BSD-0004,Vi,5000.0,Airtel,3,
TOW-01661,16.53084,75.28425,KA-BSD,STN-KA-BSD-0004,Airtel,5000.0,Airtel,3,
TOW-01662,16.53231,75.23819,KA-BSD,STN-KA-BSD-0004,Vi,5000.0,Airtel,3,
TOW-01663,16.52619,75.25391,KA-BSD,STN-KA-BSD-0004,Vi,5000.0,Airtel,3,
TOW-01664,16.76091,75.46957,KA-BSD,STN-KA-BSD-0005,Airtel,5000.0,Airtel,3,
TOW-01665,16.69576,75.41574,KA-BSD,STN-KA-BSD-0005,Airtel,5000.0,Airtel,3,
TOW-01666,16.70461,75.45034,KA-BSD,STN-KA-BSD-0005,Vi,5000.0,Airtel,3,
TOW-01667,16.74817,75.42952,KA-BSD,STN-KA-BSD-0005,Vi,5000.0,Airtel,3,
TOW-01668,16.6962,75.41234,KA-BSD,STN-KA-BSD-0005,BSNL,5000.0,Airtel,3,
TOW-01669,16.74199,75.43898,KA-BSD,STN-KA-BSD-0005,BSNL,5000.0,Airtel,3,
TOW-01670,16.72728,75.46553,KA-BSD,STN-KA-BSD-0005,Vi,5000.0,Airtel,3,
TOW-01671,16.67046,75.81492,KA-BSD,STN-KA-BSD-0006,BSNL,5000.0,Airtel,3,
TOW-01672,16.70208,75.79784,KA-BSD,STN-KA-BSD-0006,Jio,5000.0,Airtel,3,
TOW-01673,16.64022,75.81186,KA-BSD,STN-KA-BSD-0006,Vi,5000.0,Airtel,3,
TOW-01674,16.65253,75.83699,KA-BSD,STN-KA-BSD-0006,Jio,5000.0,Airtel,3,
TOW-01675,16.6499,75.8,KA-BSD,STN-KA-BSD-0006,Jio,5000.0,Airtel,3,
TOW-01676,16.68924,75.79333,KA-BSD,STN-KA-BSD-0006,Jio,5000.0,Airtel,3,
TOW-01677,16.28291,76.02816,KA-BSD,STN-KA-BSD-0007,BSNL,5000.0,Airtel,3,
TOW-01678,16.32791,75.98069,KA-BSD,STN-KA-BSD-0007,BSNL,5000.0,Airtel,3,
TOW-01679,16.28824,75.96297,KA-BSD,STN-KA-BSD-0007,Vi,5000.0,Airtel,3,
TOW-01680,16.02512,75.56489,KA-BSD,STN-KA-BSD-0008,Vi,5000.0,Airtel,3,
TOW-01681,16.04744,75.57197,KA-BSD,STN-KA-BSD-0008,Airtel,5000.0,Airtel,3,
TOW-01682,16.00252,75.59129,KA-BSD,STN-KA-BSD-0008,Vi,5000.0,Airtel,3,
TOW-01683,16.04926,75.62415,KA-BSD,STN-KA-BSD-0008,BSNL,5000.0,Airtel,3,
TOW-01684,16.0164,75.60574,KA-BSD,STN-KA-BSD-0008,BSNL,5000.0,Airtel,3,
TOW-01685,16.05471,75.63932,KA-BSD,STN-KA-BSD-0008,Jio,5000.0,Airtel,3,
TOW-01686,16.03717,75.6329,KA-BSD,STN-KA-BSD-0008,BSNL,5000.0,Airtel,3,
TOW-01687,16.57169,75.55922,KA-BSD,STN-KA-BSD-0009,Airtel,5000.0,Airtel,3,
TOW-01688,16.51367,75.54591,KA-BSD,STN-KA-BSD-0009,Airtel,5000.0,Airtel,3,
TOW-01689,16.5577,75.56177,KA-BSD,STN-KA-BSD-0009,Airtel,5000.0,Airtel,3,
TOW-01690,16.55729,75.5565,KA-BSD,STN-KA-BSD-0009,Jio,5000.0,Airtel,3,
TOW-01691,16.51478,75.58734,KA-BSD,STN-KA-BSD-0009,Airtel,5000.0,Airtel,3,
TOW-01692,16.54241,75.55555,KA-BSD,STN-KA-BSD-0009,BSNL,5000.0,Airtel,3,
TOW-01693,16.54269,75.57519,KA-BSD,STN-KA-BSD-0009,Vi,5000.0,Airtel,3,
TOW-01694,12.7889,76.2325,KA-HSN,STN-KA-HSN-0000,BSNL,5000.0,Airtel,3,
TOW-01695,12.8265,76.24573,KA-HSN,STN-KA-HSN-0000,BSNL,5000.0,Airtel,3,
TOW-01696,12.8355,76.23066,KA-HSN,STN-KA-HSN-0000,Jio,5000.0,Airtel,3,
TOW-01697,12.86167,76.21855,KA-HSN,STN-KA-HSN-0000,Airtel,5000.0,Airtel,3,
TOW-01698,13.12846,76.62657,KA-HSN,STN-KA-HSN-0001,BSNL,5000.0,Airtel,3,
TOW-01699,13.10899,76.5799,KA-HSN,STN-KA-HSN-0001,Airtel,5000.0,Airtel,3,
TOW-01700,13.1175,76.63607,KA-HSN,STN-KA-HSN-0001,BSNL,5000.0,Airtel,3,
TOW-01701,13.15894,76.59947,KA-HSN,STN-KA-HSN-0001,BSNL,5000.0,Airtel,3,
TOW-01702,13.14808,76.58504,KA-HSN,STN-KA-HSN-0001,BSNL,5000.0,Airtel,3,
TOW-01703,12.96691,76.49744,KA-HSN,STN-KA-HSN-0002,Airtel,5000.0,Airtel,3,
TOW-01704,12.95301,76.56603,KA-HSN,STN-KA-HSN-0002,Jio,5000.0,Airtel,3,
TOW-01705,13.0249,76.52343,KA-HSN,STN-KA-HSN-0002,BSNL,5000.0,Airtel,3,
TOW-01706,12.95648,76.55617,KA-HSN,STN-KA-HSN-0002,BSNL,5000.0,Airtel,3,
TOW-01707,12.98854,75.92021,KA-HSN,STN-KA-HSN-0003,Airtel,5000.0,Airtel,3,
TOW-01708,13.01227,75.87494,KA-HSN,STN-KA-HSN-0003,Jio,5000.0,Airtel,3,
TOW-01709,13.00069,75.91659,KA-HSN,STN-KA-HSN-0003,BSNL,5000.0,Airtel,3,
TOW-01710,13.00903,75.89404,KA-HSN,STN-KA-HSN-0003,BSNL,5000.0,Airtel,3,
TOW-01711,12.71181,76.12108,KA-HSN,STN-KA-HSN-0004,BSNL,5000.0,Airtel,3,
TOW-01712,12.77005,76.195,KA-HSN,STN-KA-HSN-0004,BSNL,5000.0,Airtel,3,
TOW-01713,12.72396,76.12576,KA-HSN,STN-KA-HSN-0004,Vi,5000.0,Airtel,3,
TOW-01714,12.69976,76.12099,KA-HSN,STN-KA-HSN-0004,BSNL,5000.0,Airtel,3,
TOW-01715,13.13485,75.95039,KA-HSN,STN-KA-HSN-0005,BSNL,5000.0,Airtel,3,
TOW-01716,13.12951,75.97209,KA-HSN,STN-KA-HSN-0005,Airtel,5000.0,Airtel,3,
TOW-01717,13.11323,75.96204,KA-HSN,STN-KA-HSN-0005,Vi,5000.0,Airtel,3,
TOW-01718,13.07124,75.96788,KA-HSN,STN-KA-HSN-0005,Jio,5000.0,Airtel,3,
TOW-01719,13.10685,75.98251,KA-HSN,STN-KA-HSN-0005,BSNL,5000.0,Airtel,3,
TOW-01720,13.14021,75.91632,KA-HSN,STN-KA-HSN-0005,Airtel,5000.0,Airtel,3,
TOW-01721,12.71978,76.36187,KA-HSN,STN-KA-HSN-0006,Airtel,5000.0,Airtel,3,
TOW-01722,12.73418,76.41938,KA-HSN,STN-KA-HSN-0006,BSNL,5000.0,Airtel,3,
TOW-01723,12.68796,76.35847,KA-HSN,STN-KA-HSN-0006,Vi,5000.0,Airtel,3,
TOW-01724,12.7451,76.37914,KA-HSN,STN-KA-HSN-0006,Jio,5000.0,Airtel,3,
TOW-01725,12.73379,76.3629,KA-HSN,STN-KA-HSN-0006,Vi,5000.0,Airtel,3,
TOW-01726,12.70306,76.40343,KA-HSN,STN-KA-HSN-0006,Airtel,5000.0,Airtel,3,
TOW-01727,12.71883,76.35663,KA-HSN,STN-KA-HSN-0006,Airtel,5000.0,Airtel,3,
TOW-01728,12.96764,76.33842,KA-HSN,STN-KA-HSN-0007,Jio,5000.0,Airtel,3,
TOW-01729,12.97793,76.3545,KA-HSN,STN-KA-HSN-0007,Airtel,5000.0,Airtel,3,
TOW-01730,13.0195,76.40185,KA-HSN,STN-KA-HSN-0007,Vi,5000.0,Airtel,3,
TOW-01731,12.96566,76.38868,KA-HSN,STN-KA-HSN-0007,Airtel,5000.0,Airtel,3,
TOW-01732,12.98581,76.38231,KA-HSN,STN-KA-HSN-0007,Vi,5000.0,Airtel,3,
TOW-01733,12.977,76.33605,KA-HSN,STN-KA-HSN-0007,Jio,5000.0,Airtel,3,
TOW-01734,12.71458,75.80679,KA-HSN,STN-KA-HSN-0008,Vi,5000.0,Airtel,3,
TOW-01735,12.70912,75.7884,KA-HSN,STN-KA-HSN-0008,Jio,5000.0,Airtel,3,
TOW-01736,12.76591,75.80037,KA-HSN,STN-KA-HSN-0008,BSNL,5000.0,Airtel,3,
TOW-01737,12.71041,75.79915,KA-HSN,STN-KA-HSN-0008,Jio,5000.0,Airtel,3,
TOW-01738,13.20553,76.40268,KA-HSN,STN-KA-HSN-0009,BSNL,5000.0,Airtel,3,
TOW-01739,13.17365,76.44865,KA-HSN,STN-KA-HSN-0009,Airtel,5000.0,Airtel,3,
TOW-01740,13.18067,76.41827,KA-HSN,STN-KA-HSN-0009,Vi,5000.0,Airtel,3,
TOW-01741,13.16976,76.42032,KA-HSN,STN-KA-HSN-0009,Vi,5000.0,Airtel,3,
TOW-01742,13.17847,76.40749,KA-HSN,STN-KA-HSN-0009,Airtel,5000.0,Airtel,3,
TOW-01743,13.16693,76.41293,KA-HSN,STN-KA-HSN-0009,Jio,5000.0,Airtel,3,
TOW-01744,13.18951,76.4475,KA-HSN,STN-KA-HSN-0009,Airtel,5000.0,Airtel,3,
TOW-01745,13.08916,75.82751,KA-HSN,STN-KA-HSN-0010,BSNL,5000.0,Airtel,3,
TOW-01746,13.11351,75.82894,KA-HSN,STN-KA-HSN-0010,Jio,5000.0,Airtel,3,
TOW-01747,13.09773,75.79875,KA-HSN,STN-KA-HSN-0010,Vi,5000.0,Airtel,3,
TOW-01748,13.08977,75.76726,KA-HSN,STN-KA-HSN-0010,Jio,5000.0,Airtel,3,
TOW-01749,13.15682,75.84508,KA-HSN,STN-KA-HSN-0010,Airtel,5000.0,Airtel,3,
TOW-01750,12.74742,75.86463,KA-HSN,STN-KA-HSN-0011,Airtel,5000.0,Airtel,3,
TOW-01751,12.72626,75.82644,KA-HSN,STN-KA-HSN-0011,BSNL,5000.0,Airtel,3,
TOW-01752,12.76255,75.82222,KA-HSN,STN-KA-HSN-0011,BSNL,5000.0,Airtel,3,
TOW-01753,12.7572,75.8724,KA-HSN,STN-KA-HSN-0011,Vi,5000.0,Airtel,3,
TOW-01754,12.915,75.77523,KA-HSN,STN-KA-HSN-0012,BSNL,5000.0,Airtel,3,
