evidence_id,fir_id,evidence_type,description,collection_date,collection_officer_id,collection_location,condition,is_forensic,forensic_report_id,lab_name,lab_received_date,lab_result,is_recovered_property,estimated_value_inr,tags
EVI-00001005,FIR-BLR-2021-00080,bank_records,UPI transaction records showing fund transfer,2021-06-16,OFF-0000189,"Crime scene near lat:13.121546, lng:77.565214",good,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00001006,FIR-BLRR-2021-00033,cctv_footage,Shop CCTV footage showing accused vehicle,2021-06-23,OFF-0000612,"Crime scene near lat:13.299241, lng:77.640006",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001007,FIR-BLRR-2021-00033,recovered_property,Stolen jewellery identified and recovered,2021-06-25,OFF-0000613,"Crime scene near lat:13.299241, lng:77.640006",partial,false,,,,,true,541061.88,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001008,FIR-UDR-2021-00040,digital_evidence,Mobile phone seized containing incriminating photos,2021-06-17,OFF-0002582,"Crime scene near lat:13.457308, lng:74.829745",good,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00001009,FIR-UDR-2021-00040,bank_records,UPI transaction records showing fund transfer,2021-06-18,OFF-0002579,"Crime scene near lat:13.457308, lng:74.829745",damaged,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00001010,FIR-BLRR-2021-00034,cctv_footage,Market CCTV footage retrieved,2021-06-21,OFF-0000620,"Crime scene near lat:13.31104, lng:77.360449",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001011,FIR-BLRR-2021-00034,recovered_property,Stolen jewellery identified and recovered,2021-06-16,OFF-0000620,"Crime scene near lat:13.31104, lng:77.360449",partial,false,,,,,true,172734.49,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001012,FIR-HBL-2021-00022,vehicle_tracking,GPS tracker data from accused vehicle,2021-06-19,OFF-0001106,"Crime scene near lat:15.48334, lng:75.325417",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001013,FIR-HBL-2021-00022,cctv_footage,Hotel CCTV showing accused check-in,2021-06-20,OFF-0001108,"Crime scene near lat:15.48334, lng:75.325417",partial,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001014,FIR-HBL-2021-00022,recovered_property,Stolen cash recovered from accused,2021-06-21,OFF-0001107,"Crime scene near lat:15.48334, lng:75.325417",good,false,,,,,true,504541.5,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001015,FIR-BLRR-2021-00035,vehicle_tracking,Toll plaza records with vehicle photograph,2021-06-22,OFF-0000594,"Crime scene near lat:13.028201, lng:77.648328",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001016,FIR-BLRR-2021-00035,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-06-21,OFF-0000592,"Crime scene near lat:13.028201, lng:77.648328",partial,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001017,FIR-BLRR-2021-00035,recovered_property,Stolen jewellery identified and recovered,2021-06-21,OFF-0000594,"Crime scene near lat:13.028201, lng:77.648328",damaged,false,,,,,true,308947.25,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001018,FIR-MGL-2021-00025,fingerprints,Latent fingerprints developed using powder technique,2021-06-20,OFF-0000950,"Crime scene near lat:12.805807, lng:75.469287",good,true,FSL-0001019,KFSL Hubballi,2021-06-27,Inconclusive,false,0.0,fingerprints|THEFT|property
EVI-00001019,FIR-MGL-2021-00025,witness_statement,Statement of shop keeper recorded,2021-06-20,OFF-0000951,"Crime scene near lat:12.805807, lng:75.469287",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00001020,FIR-BLRR-2021-00036,vehicle_tracking,GPS tracker data from accused vehicle,2021-06-24,OFF-0000628,"Crime scene near lat:12.912447, lng:77.674865",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001021,FIR-BLRR-2021-00037,recovered_property,Stolen jewellery identified and recovered,2021-06-24,OFF-0000565,"Crime scene near lat:12.889252, lng:77.488293",good,false,,,,,true,167971.83,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001022,FIR-BLR2-2021-00018,vehicle_tracking,FASTag records showing vehicle movement,2021-06-19,OFF-0003496,"Crime scene near lat:14.939393393339149, lng:76.76937706543937",damaged,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001023,FIR-BLRR-2021-00038,cctv_footage,Market CCTV footage retrieved,2021-06-21,OFF-0000637,"Crime scene near lat:13.426877, lng:77.414683",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001024,FIR-BLRR-2021-00038,recovered_property,Stolen jewellery identified and recovered,2021-06-26,OFF-0000636,"Crime scene near lat:13.426877, lng:77.414683",partial,false,,,,,true,1299092.73,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001025,FIR-KLP-2021-00033,witness_statement,Statement of auto driver who saw accused,2021-06-23,OFF-0001488,"Crime scene near lat:17.367615, lng:76.956443",partial,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00001026,FIR-BLRR-2021-00039,recovered_property,Stolen jewellery identified and recovered,2021-06-28,OFF-0000566,"Crime scene near lat:12.954813, lng:77.437093",good,false,,,,,true,1394719.04,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001027,FIR-BLRR-2021-00039,cctv_footage,Shop CCTV footage showing accused vehicle,2021-06-23,OFF-0000564,"Crime scene near lat:12.954813, lng:77.437093",damaged,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001028,FIR-BLRR-2021-00039,vehicle_tracking,FASTag records showing vehicle movement,2021-06-22,OFF-0000563,"Crime scene near lat:12.954813, lng:77.437093",good,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00001029,FIR-RMN-2021-00002,physical_object,Recovered stolen gold jewellery,2021-06-26,OFF-0003033,"Crime scene near lat:12.590922, lng:77.474105",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001030,FIR-RMN-2021-00002,witness_statement,Neighbour's statement recorded,2021-06-28,OFF-0003033,"Crime scene near lat:12.590922, lng:77.474105",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001031,FIR-RMN-2021-00002,cctv_footage,Shop CCTV footage showing accused vehicle,2021-06-23,OFF-0003033,"Crime scene near lat:12.590922, lng:77.474105",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001032,FIR-BLRR-2021-00040,recovered_property,Recovered vehicle from accused's possession,2021-06-22,OFF-0000616,"Crime scene near lat:13.171789, lng:77.536496",good,false,,,,,true,287531.18,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001033,FIR-BLRR-2021-00040,cctv_footage,Traffic camera footage of escape route,2021-06-23,OFF-0000616,"Crime scene near lat:13.171789, lng:77.536496",damaged,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001034,FIR-RMN-2021-00003,physical_object,Seized iron rod used as weapon,2021-06-25,OFF-0003006,"Crime scene near lat:12.92105, lng:77.544997",damaged,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001035,FIR-RMN-2021-00003,cctv_footage,Shop CCTV footage showing accused vehicle,2021-06-24,OFF-0003009,"Crime scene near lat:12.92105, lng:77.544997",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001036,FIR-RMN-2021-00003,witness_statement,Statement of shop keeper recorded,2021-06-26,OFF-0003007,"Crime scene near lat:12.92105, lng:77.544997",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001037,FIR-BLRR-2021-00041,recovered_property,Stolen jewellery identified and recovered,2021-06-29,OFF-0000622,"Crime scene near lat:13.32947, lng:77.345674",partial,false,,,,,true,296660.1,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001038,FIR-BLRR-2021-00041,cctv_footage,Market CCTV footage retrieved,2021-06-28,OFF-0000621,"Crime scene near lat:13.32947, lng:77.345674",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001039,FIR-RMN-2021-00004,witness_statement,Statement of shop keeper recorded,2021-06-27,OFF-0003008,"Crime scene near lat:12.844507, lng:77.539346",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001040,FIR-RMN-2021-00004,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-02,OFF-0003008,"Crime scene near lat:12.844507, lng:77.539346",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001041,FIR-RMN-2021-00004,physical_object,Country-made weapon seized,2021-06-26,OFF-0003009,"Crime scene near lat:12.844507, lng:77.539346",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001042,FIR-BLRR-2021-00042,cctv_footage,Shop CCTV footage showing accused vehicle,2021-06-29,OFF-0000638,"Crime scene near lat:13.432991, lng:77.414244",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001043,FIR-BLRR-2021-00042,recovered_property,Recovered vehicle from accused's possession,2021-06-26,OFF-0000636,"Crime scene near lat:13.432991, lng:77.414244",good,false,,,,,true,699765.92,recovered_property|VEH_THEFT|property|recovered_property
EVI-00001044,FIR-RMN-2021-00005,physical_object,Seized iron rod used as weapon,2021-06-28,OFF-0003004,"Crime scene near lat:12.939611, lng:77.191748",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001045,FIR-RMN-2021-00005,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-06-26,OFF-0003001,"Crime scene near lat:12.939611, lng:77.191748",damaged,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001046,FIR-BLRR-2021-00043,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-06-28,OFF-0000580,"Crime scene near lat:12.94848, lng:77.673544",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00001047,FIR-RMN-2021-00006,witness_statement,Neighbour's statement recorded,2021-06-30,OFF-0003036,"Crime scene near lat:12.777868, lng:77.327573",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001048,FIR-RMN-2021-00007,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-06-30,OFF-0002984,"Crime scene near lat:12.947712, lng:77.327444",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001049,FIR-RMN-2021-00007,physical_object,Stolen mobile phone recovered from accused,2021-06-30,OFF-0002988,"Crime scene near lat:12.947712, lng:77.327444",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001050,FIR-BLR-2021-00081,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-06-28,OFF-0000426,"Crime scene near lat:12.876909, lng:77.605971",contaminated,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00001051,FIR-RMN-2021-00008,physical_object,Stolen two-wheeler recovered,2021-07-04,OFF-0002970,"Crime scene near lat:12.832234361069446, lng:77.3173326257389",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001052,FIR-MGL-2021-00026,forensic_report,DNA analysis report,2021-07-03,OFF-0001009,"Crime scene near lat:12.47144, lng:75.127428",good,true,FSL-0001053,KFSL Mysuru,2021-07-06,Fingerprint matched with accused,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001053,FIR-RMN-2021-00009,witness_statement,Statement of shop keeper recorded,2021-07-03,OFF-0002969,"Crime scene near lat:12.81502, lng:77.385531",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001054,FIR-MGL-2021-00027,bank_records,Hawala transaction records,2021-07-05,OFF-0000973,"Crime scene near lat:12.475285, lng:75.183635",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001055,FIR-MGL-2021-00027,call_records,CDR of accused mobile obtained from service provider,2021-07-02,OFF-0000978,"Crime scene near lat:12.475285, lng:75.183635",partial,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001056,FIR-MGL-2021-00027,physical_object,Recovered stolen gold jewellery,2021-07-05,OFF-0000977,"Crime scene near lat:12.475285, lng:75.183635",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001057,FIR-MGL-2021-00027,forensic_report,Blood group analysis report,2021-07-02,OFF-0000972,"Crime scene near lat:12.475285, lng:75.183635",partial,true,FSL-0001058,KFSL Mysuru,2021-07-07,Fingerprint matched with accused,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001058,FIR-RMN-2021-00010,physical_object,Stolen two-wheeler recovered,2021-07-03,OFF-0002967,"Crime scene near lat:12.799328, lng:77.274142",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001059,FIR-RMN-2021-00010,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-03,OFF-0002963,"Crime scene near lat:12.799328, lng:77.274142",damaged,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001060,FIR-RMN-2021-00010,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-03,OFF-0002967,"Crime scene near lat:12.799328, lng:77.274142",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001061,FIR-MGL-2021-00028,bank_records,UPI transaction records showing fund transfer,2021-07-01,OFF-0000927,"Crime scene near lat:12.652293, lng:75.311736",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001062,FIR-MGL-2021-00028,physical_object,Stolen two-wheeler recovered,2021-07-04,OFF-0000928,"Crime scene near lat:12.652293, lng:75.311736",damaged,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001063,FIR-MGL-2021-00028,forensic_report,Blood group analysis report,2021-07-06,OFF-0000927,"Crime scene near lat:12.652293, lng:75.311736",good,true,FSL-0001064,KFSL Hubballi,2021-07-16,Inconclusive,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001064,FIR-MGL-2021-00028,call_records,WhatsApp call records obtained,2021-07-04,OFF-0000924,"Crime scene near lat:12.652293, lng:75.311736",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001065,FIR-RMN-2021-00011,witness_statement,Statement of shop keeper recorded,2021-07-06,OFF-0002977,"Crime scene near lat:12.841611, lng:77.252857",damaged,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001066,FIR-MGL-2021-00029,bank_records,Hawala transaction records,2021-07-01,OFF-0001019,"Crime scene near lat:12.426175755697239, lng:75.46491727533774",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001067,FIR-MGL-2021-00029,physical_object,Broken window glass collected from scene,2021-07-02,OFF-0001018,"Crime scene near lat:12.426175755697239, lng:75.46491727533774",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001068,FIR-MGL-2021-00029,forensic_report,Chemical analysis of seized narcotic,2021-07-07,OFF-0001018,"Crime scene near lat:12.426175755697239, lng:75.46491727533774",good,true,FSL-0001069,KFSL Bengaluru,2021-07-20,Inconclusive,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001069,FIR-BLG-2021-00014,physical_object,Stolen mobile phone recovered from accused,2021-07-04,OFF-0001427,"Crime scene near lat:16.112192, lng:75.071311",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001070,FIR-BLG-2021-00014,cctv_footage,Market CCTV footage retrieved,2021-07-05,OFF-0001419,"Crime scene near lat:16.112192, lng:75.071311",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001071,FIR-RMN-2021-00012,witness_statement,Voluntary statement of witness given,2021-07-02,OFF-0002981,"Crime scene near lat:12.794425, lng:77.440828",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001072,FIR-RMN-2021-00012,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-03,OFF-0002981,"Crime scene near lat:12.794425, lng:77.440828",partial,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001073,FIR-BLG-2021-00015,physical_object,Recovered stolen gold jewellery,2021-07-04,OFF-0001354,"Crime scene near lat:15.680124, lng:74.527127",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001074,FIR-RMN-2021-00013,physical_object,Stolen two-wheeler recovered,2021-07-09,OFF-0002989,"Crime scene near lat:12.898624, lng:77.346345",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001075,FIR-RMN-2021-00013,cctv_footage,Market CCTV footage retrieved,2021-07-06,OFF-0002989,"Crime scene near lat:12.898624, lng:77.346345",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001076,FIR-RMN-2021-00013,witness_statement,Statement of auto driver who saw accused,2021-07-04,OFF-0002987,"Crime scene near lat:12.898624, lng:77.346345",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001077,FIR-MGL-2021-00030,bank_records,Bank account statement of accused showing proceeds,2021-07-09,OFF-0000965,"Crime scene near lat:12.489703813570559, lng:74.9881184136753",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001078,FIR-MGL-2021-00030,call_records,Call records linking accused to other suspects,2021-07-05,OFF-0000967,"Crime scene near lat:12.489703813570559, lng:74.9881184136753",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001079,FIR-MGL-2021-00030,forensic_report,Tool mark examination report,2021-07-04,OFF-0000967,"Crime scene near lat:12.489703813570559, lng:74.9881184136753",good,true,FSL-0001080,Regional Forensic Lab Mangaluru,2021-07-13,DNA matches accused profile,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001080,FIR-BLG-2021-00016,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-08,OFF-0001329,"Crime scene near lat:15.899141, lng:74.549734",contaminated,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001081,FIR-BLG-2021-00016,cctv_footage,Market CCTV footage retrieved,2021-07-06,OFF-0001330,"Crime scene near lat:15.899141, lng:74.549734",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001082,FIR-RMN-2021-00014,cctv_footage,Hotel CCTV showing accused check-in,2021-07-03,OFF-0002965,"Crime scene near lat:12.804706, lng:77.2714",contaminated,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001083,FIR-RMN-2021-00014,witness_statement,Statement of auto driver who saw accused,2021-07-06,OFF-0002964,"Crime scene near lat:12.804706, lng:77.2714",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001084,FIR-MGL-2021-00031,call_records,Call records linking accused to other suspects,2021-07-08,OFF-0000959,"Crime scene near lat:12.676274774018177, lng:74.9545970354227",partial,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001085,FIR-MGL-2021-00031,bank_records,Bank account statement of accused showing proceeds,2021-07-04,OFF-0000960,"Crime scene near lat:12.676274774018177, lng:74.9545970354227",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001086,FIR-BLG-2021-00017,witness_statement,Statement of auto driver who saw accused,2021-07-04,OFF-0001447,"Crime scene near lat:15.805811, lng:74.477614",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001087,FIR-BLG-2021-00017,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-09,OFF-0001439,"Crime scene near lat:15.805811, lng:74.477614",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001088,FIR-KLP-2021-00034,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-03,OFF-0001498,"Crime scene near lat:17.463111, lng:77.157715",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001089,FIR-KLP-2021-00034,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-10,OFF-0001500,"Crime scene near lat:17.463111, lng:77.157715",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001090,FIR-KLP-2021-00034,physical_object,Recovered stolen gold jewellery,2021-07-08,OFF-0001497,"Crime scene near lat:17.463111, lng:77.157715",damaged,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001091,FIR-RMN-2021-00015,physical_object,Recovered stolen gold jewellery,2021-07-05,OFF-0003005,"Crime scene near lat:12.923585, lng:77.25069",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001092,FIR-RMN-2021-00015,witness_statement,Statement of auto driver who saw accused,2021-07-09,OFF-0003004,"Crime scene near lat:12.923585, lng:77.25069",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001093,FIR-RMN-2021-00015,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-05,OFF-0003005,"Crime scene near lat:12.923585, lng:77.25069",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001094,FIR-MGL-2021-00032,physical_object,Stolen two-wheeler recovered,2021-07-07,OFF-0000922,"Crime scene near lat:12.74397, lng:75.256981",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001095,FIR-MGL-2021-00032,bank_records,ATM withdrawal records from crime location,2021-07-07,OFF-0000919,"Crime scene near lat:12.74397, lng:75.256981",partial,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001096,FIR-MGL-2021-00032,call_records,Tower location data obtained for accused phone,2021-07-08,OFF-0000916,"Crime scene near lat:12.74397, lng:75.256981",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001097,FIR-BLG-2021-00018,cctv_footage,Traffic camera footage of escape route,2021-07-09,OFF-0001318,"Crime scene near lat:16.275393, lng:74.490296",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001098,FIR-KLP-2021-00035,witness_statement,Statement of shop keeper recorded,2021-07-06,OFF-0001659,"Crime scene near lat:17.412598, lng:76.755158",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001099,FIR-RMN-2021-00016,physical_object,Recovered stolen gold jewellery,2021-07-12,OFF-0002995,"Crime scene near lat:12.613445, lng:77.429267",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001100,FIR-MGL-2021-00033,call_records,CDR of accused mobile obtained from service provider,2021-07-12,OFF-0001053,"Crime scene near lat:12.82885538385246, lng:75.3320285524779",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001101,FIR-BLG-2021-00019,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-12,OFF-0001277,"Crime scene near lat:15.555301, lng:75.077521",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001102,FIR-BLG-2021-00019,physical_object,Seized iron rod used as weapon,2021-07-11,OFF-0001280,"Crime scene near lat:15.555301, lng:75.077521",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001103,FIR-KLP-2021-00036,physical_object,Broken window glass collected from scene,2021-07-05,OFF-0001636,"Crime scene near lat:17.151261, lng:77.33238",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001104,FIR-KLP-2021-00036,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-10,OFF-0001635,"Crime scene near lat:17.151261, lng:77.33238",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001105,FIR-BLG-2021-00020,witness_statement,Voluntary statement of witness given,2021-07-10,OFF-0001318,"Crime scene near lat:16.214253, lng:74.508565",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001106,FIR-BLG-2021-00020,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-09,OFF-0001320,"Crime scene near lat:16.214253, lng:74.508565",partial,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001107,FIR-BLG-2021-00020,physical_object,Recovered stolen gold jewellery,2021-07-11,OFF-0001317,"Crime scene near lat:16.214253, lng:74.508565",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001108,FIR-RMN-2021-00017,cctv_footage,Market CCTV footage retrieved,2021-07-10,OFF-0003041,"Crime scene near lat:12.738388, lng:77.358036",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001109,FIR-BLG-2021-00021,cctv_footage,Traffic camera footage of escape route,2021-07-09,OFF-0001413,"Crime scene near lat:15.552272, lng:74.603639",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001110,FIR-KLP-2021-00037,witness_statement,Neighbour's statement recorded,2021-07-07,OFF-0001575,"Crime scene near lat:17.42947, lng:77.272137",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001111,FIR-KLP-2021-00037,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-12,OFF-0001578,"Crime scene near lat:17.42947, lng:77.272137",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001112,FIR-BLG-2021-00022,cctv_footage,Market CCTV footage retrieved,2021-07-07,OFF-0001303,"Crime scene near lat:16.414154, lng:74.532632",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001113,FIR-BLG-2021-00022,physical_object,Stolen two-wheeler recovered,2021-07-08,OFF-0001304,"Crime scene near lat:16.414154, lng:74.532632",partial,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001114,FIR-RMN-2021-00018,witness_statement,Statement of shop keeper recorded,2021-07-09,OFF-0002991,"Crime scene near lat:12.670911553545936, lng:77.44242187168302",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001115,FIR-RMN-2021-00018,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-12,OFF-0002992,"Crime scene near lat:12.670911553545936, lng:77.44242187168302",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001116,FIR-RMN-2021-00018,physical_object,Country-made weapon seized,2021-07-15,OFF-0002993,"Crime scene near lat:12.670911553545936, lng:77.44242187168302",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001117,FIR-MGL-2021-00034,forensic_report,Fingerprint report from KFSL,2021-07-07,OFF-0000854,"Crime scene near lat:12.621674, lng:74.850724",good,true,FSL-0001118,KFSL Bengaluru,2021-07-16,Positive for narcotics,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001118,FIR-BLG-2021-00023,witness_statement,Statement of shop keeper recorded,2021-07-13,OFF-0001298,"Crime scene near lat:15.778529, lng:74.23041",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001119,FIR-KLP-2021-00038,cctv_footage,Hotel CCTV showing accused check-in,2021-07-08,OFF-0001551,"Crime scene near lat:17.441445, lng:76.960651",partial,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001120,FIR-BLG-2021-00024,cctv_footage,Hotel CCTV showing accused check-in,2021-07-13,OFF-0001310,"Crime scene near lat:15.74039, lng:74.489407",partial,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001121,FIR-RMN-2021-00019,witness_statement,Statement of auto driver who saw accused,2021-07-12,OFF-0003039,"Crime scene near lat:12.772597, lng:77.415316",partial,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001122,FIR-BLG-2021-00025,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-12,OFF-0001293,"Crime scene near lat:15.853995, lng:74.473247",damaged,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001123,FIR-BLG-2021-00025,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-12,OFF-0001293,"Crime scene near lat:15.853995, lng:74.473247",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001124,FIR-KLP-2021-00039,physical_object,Stolen two-wheeler recovered,2021-07-10,OFF-0001603,"Crime scene near lat:17.551797, lng:77.058884",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
